first,system:index,SHAPE_Length,ENGTYPE_4,Join_Count,NAME_2,NAME_3,SHAPE_Area,TARGET_FID,NAME_0,NAME_1,OID_,NAME_4,Centroid_Y,GID_0,Centroid_X
,513,1,Village,10,Bangka Selatan,Air Gegas,0.0625,11396,Indonesia,Bangka Belitung,11396,Nangka,-2.624999999999943,IDN,106.62500000000004
,514,1,Village,1,Bangka Tengah,Lubuk Besar,0.0625,11397,Indonesia,Bangka Belitung,11397,Batu Beriga,-2.624999999999943,IDN,106.87500000000004
,515,1,Village,18,Belitung,Sijuk,0.0625,11400,Indonesia,Bangka Belitung,11400,Air Selumar,-2.624999999999943,IDN,107.62500000000004
,516,1,Village,9,Belitung Timur,Kelapa Kampit,0.0625,11401,Indonesia,Bangka Belitung,11401,Buding,-2.624999999999943,IDN,107.87500000000004
,517,1,Village,9,Belitung Timur,Damar,0.0625,11402,Indonesia,Bangka Belitung,11402,Air Kelik,-2.624999999999943,IDN,108.12500000000004
,518,1,Village,2,Belitung Timur,Damar,0.0625,11403,Indonesia,Bangka Belitung,11403,Burung Mandi,-2.624999999999943,IDN,108.37500000000004
,519,1,Village,1,Belitung Timur,Manggar,0.0625,11404,Indonesia,Bangka Belitung,11404,Buku Limau,-2.624999999999943,IDN,108.62500000000004
,520,1,Village,1,Belitung Timur,Manggar,0.0625,11405,Indonesia,Bangka Belitung,11405,Buku Limau,-2.624999999999943,IDN,108.87500000000004
,521,1,Village,3,Ketapang,Kendawangan,0.0625,11410,Indonesia,Kalimantan Barat,11410,Kendawangan Kanan,-2.624999999999943,IDN,110.12500000000004
,522,1,Village,6,Ketapang,Kendawangan,0.0625,11411,Indonesia,Kalimantan Barat,11411,Bangkal Serai,-2.624999999999943,IDN,110.37500000000004
,523,1,Village,9,Ketapang,Air Upas,0.0625,11412,Indonesia,Kalimantan Barat,11412,Air Durian Jaya,-2.624999999999943,IDN,110.62500000000004
,524,1,Village,9,Ketapang,Air Upas,0.0625,11413,Indonesia,Kalimantan Barat,11413,Air Durian Jaya,-2.624999999999943,IDN,110.87500000000004
,525,1,Village,10,Ketapang,Manis Mata,0.0625,11414,Indonesia,Kalimantan Barat,11414,Jambi,-2.624999999999943,IDN,111.12500000000004
,526,1,Village,8,Kotawaringin Barat,Arut Selatan,0.0625,11415,Indonesia,Kalimantan Tengah,11415,Mendawai Seberang,-2.624999999999943,IDN,111.37500000000004
,527,1,Village,30,Kotawaringin Barat,Arut Selatan,0.0625,11416,Indonesia,Kalimantan Tengah,11416,Baru,-2.624999999999943,IDN,111.62500000000004
,528,1.000000000000114,Village,19,Kotawaringin Barat,Kumai,0.062500000000014,11417,Indonesia,Kalimantan Tengah,11417,Bumi Harjo,-2.624999999999943,IDN,111.87500000000009
,529,1,Village,10,Kotawaringin Barat,Kumai,0.0625,11418,Indonesia,Kalimantan Tengah,11418,Sungai Sekonyer,-2.624999999999943,IDN,112.12500000000011
,530,1,Village,17,Kotawaringin Timur,Baamang,0.0625,11419,Indonesia,Kalimantan Tengah,11419,Baamang Tengah,-2.624999999999943,IDN,112.37500000000011
,531,1,Village,14,Kotawaringin Timur,Baamang,0.0625,11420,Indonesia,Kalimantan Tengah,11420,Baamang Tengah,-2.624999999999943,IDN,112.62500000000011
,532,1,Village,21,Kotawaringin Timur,Baamang,0.0625,11421,Indonesia,Kalimantan Tengah,11421,Baamang Hilir,-2.624999999999943,IDN,112.87500000000011
,533,1,Village,10,Katingan,Kamipang,0.0625,11422,Indonesia,Kalimantan Tengah,11422,Galinggang,-2.624999999999943,IDN,113.12500000000011
2.521203606721023E-6,534,1,Village,4,Katingan,Kamipang,0.0625,11423,Indonesia,Kalimantan Tengah,11423,Galinggang,-2.624999999999943,IDN,113.37500000000011
,535,1,Village,3,Katingan,Mendawai,0.0625,11424,Indonesia,Kalimantan Tengah,11424,Parigi,-2.624999999999943,IDN,113.62500000000011
1.1508390361525506E-5,536,1,Village,4,Kepulauan Mentawai,Sipora Selatan,0.0625,11536,Indonesia,Sumatera Barat,11536,Beriulou,-2.374999999999943,IDN,99.62500000000003
5.994907394936687E-6,537,1,Village,3,Kepulauan Mentawai,Sipora Selatan,0.0625,11537,Indonesia,Sumatera Barat,11537,Beriulou,-2.374999999999943,IDN,99.87500000000003
5.942794135888776E-6,538,1,Village,4,Pesisir Selatan,Lunang Silaut,0.0625,11541,Indonesia,Sumatera Barat,11541,Lunang,-2.374999999999943,IDN,100.87500000000004
6.498913510228943E-6,539,1,Village,37,Mukomuko,Air Manjunto,0.0625,11542,Indonesia,Bengkulu,11542,Agung Jaya,-2.374999999999943,IDN,101.12500000000004
,540,1,Village,29,Mukomuko,Selagan Raya,0.0625,11543,Indonesia,Bengkulu,11543,Aur Cina,-2.374999999999943,IDN,101.37500000000004
,541,1,Village,21,Mukomuko,Selagan Raya,0.0625,11544,Indonesia,Bengkulu,11544,Lubuk Bangko,-2.374999999999943,IDN,101.62500000000004
,542,1,Village,23,Merangin,Jangkat,0.0625,11545,Indonesia,Jambi,11545,Lubuk Mentilin,-2.374999999999943,IDN,101.87500000000004
1.0102926288586818E-5,543,1,Village,42,Merangin,Lembah Masurai,0.0625,11546,Indonesia,Jambi,11546,Durian Mukut,-2.374999999999943,IDN,102.12500000000004
,544,1,Village,33,Merangin,Bangko Barat,0.0625,11547,Indonesia,Jambi,11547,Bukit Beringin,-2.374999999999943,IDN,102.37500000000004
8.984886305791274E-6,545,1,Village,58,Sarolangun,Batin Viii,0.0625,11548,Indonesia,Jambi,11548,Batu Penyabung,-2.374999999999943,IDN,102.62500000000004
,546,1,Village,27,Sarolangun,Pauh,0.0625,11549,Indonesia,Jambi,11549,Karang Mendapo,-2.374999999999943,IDN,102.87500000000004
,547,1,Village,11,Sarolangun,Mandiangin,0.0625,11550,Indonesia,Jambi,11550,Guruh Baru,-2.374999999999943,IDN,103.12500000000004
,548,1,Village,8,Batang Hari,Bajubang,0.0625,11551,Indonesia,Jambi,11551,Bungku,-2.374999999999943,IDN,103.37500000000004
5.697472879659684E-6,549,1,Village,17,Musi Banyuasin,Batanghari Leko,0.0625,11552,Indonesia,Sumatera Selatan,11552,Bukit Pangkuasan Upt Iv,-2.374999999999943,IDN,103.62500000000004
1.1862614033256342E-5,550,1,Village,18,Musi Banyuasin,Batanghari Leko,0.0625,11553,Indonesia,Sumatera Selatan,11553,Bukit Sejahtera,-2.374999999999943,IDN,103.87500000000004
1.4404964416236449E-5,551,1,Village,17,Banyu Asin,Tungkal Ilir,0.0625,11554,Indonesia,Sumatera Selatan,11554,Bentayan,-2.374999999999943,IDN,104.12500000000004
8.940112061543156E-6,552,1,Village,23,Banyu Asin,Pulau Rimau,0.0625,11555,Indonesia,Sumatera Selatan,11555,Mukut,-2.374999999999943,IDN,104.37500000000004
,553,1,Village,28,Banyu Asin,Banyuasin Ii,0.0625,11556,Indonesia,Sumatera Selatan,11556,Jati Sari,-2.374999999999943,IDN,104.62500000000004
,554,1,Village,23,Banyu Asin,Banyuasin Ii,0.0625,11557,Indonesia,Sumatera Selatan,11557,Marga Sungsang,-2.374999999999943,IDN,104.87500000000004
,555,1,Village,20,Banyu Asin,Air Salek,0.0625,11558,Indonesia,Sumatera Selatan,11558,Air Solok Batu,-2.374999999999943,IDN,105.12500000000004
,556,1,Village,13,Banyu Asin,Muara Sugihan,0.0625,11559,Indonesia,Sumatera Selatan,11559,Cendana,-2.374999999999943,IDN,105.37500000000004
,557,1,Village,3,Bangka Tengah,Sungai Selan,0.0625,11560,Indonesia,Bangka Belitung,11560,Tanjungpura,-2.374999999999943,IDN,105.62500000000004
,558,1,Village,11,Bangka Selatan,Simpang Rimba,0.0625,11561,Indonesia,Bangka Belitung,11561,Bangka Kota,-2.374999999999943,IDN,105.87500000000004
,559,1,Village,31,Bangka Selatan,Payung,0.0625,11562,Indonesia,Bangka Belitung,11562,Malik,-2.374999999999943,IDN,106.12500000000004
,560,1,Village,13,Bangka Tengah,Koba,0.0625,11563,Indonesia,Bangka Belitung,11563,Arung Dalam,-2.374999999999943,IDN,106.37500000000004
,561,1,Village,1,Belitung Timur,Manggar,0.0625,11572,Indonesia,Bangka Belitung,11572,Buku Limau,-2.374999999999943,IDN,108.62500000000004
,562,1,Village,1,Belitung Timur,Manggar,0.0625,11573,Indonesia,Bangka Belitung,11573,Buku Limau,-2.374999999999943,IDN,108.87500000000004
,563,1,Village,1,Ketapang,Matan Hilir Selatan,0.0625,11577,Indonesia,Kalimantan Barat,11577,Pagar Mentimun,-2.374999999999943,IDN,109.87500000000004
,564,1,Village,3,Ketapang,Kendawangan,0.0625,11578,Indonesia,Kalimantan Barat,11578,Kendawangan Kiri,-2.374999999999943,IDN,110.12500000000004
,565,1,Village,12,Ketapang,Kendawangan,0.0625,11579,Indonesia,Kalimantan Barat,11579,Bangkal Serai,-2.374999999999943,IDN,110.37500000000004
,566,1,Village,19,Ketapang,Air Upas,0.0625,11580,Indonesia,Kalimantan Barat,11580,Air Durian Jaya,-2.374999999999943,IDN,110.62500000000004
,567,1,Village,21,Ketapang,Air Upas,0.0625,11581,Indonesia,Kalimantan Barat,11581,Air Durian Jaya,-2.374999999999943,IDN,110.87500000000004
,568,1,Village,26,Ketapang,Manis Mata,0.0625,11582,Indonesia,Kalimantan Barat,11582,Asam Besar,-2.374999999999943,IDN,111.12500000000004
,569,1,Village,24,Kotawaringin Barat,Kotawaringin Lama,0.0625,11583,Indonesia,Kalimantan Tengah,11583,Dawak,-2.374999999999943,IDN,111.37500000000004
,570,1,Village,22,Kotawaringin Barat,Arut Selatan,0.0625,11584,Indonesia,Kalimantan Tengah,11584,Kenambui,-2.374999999999943,IDN,111.62500000000004
,571,1.000000000000114,Village,21,Kotawaringin Barat,Arut Selatan,0.062500000000014,11585,Indonesia,Kalimantan Tengah,11585,Runtu,-2.374999999999943,IDN,111.87500000000009
,572,1,Village,17,Kotawaringin Barat,Arut Utara,0.0625,11586,Indonesia,Kalimantan Tengah,11586,Pangkut,-2.374999999999943,IDN,112.12500000000011
,573,1,Village,17,Kotawaringin Timur,Baamang,0.0625,11587,Indonesia,Kalimantan Tengah,11587,Baamang Tengah,-2.374999999999943,IDN,112.37500000000011
7.362967591715133E-6,574,1,Village,9,Kotawaringin Timur,Baamang,0.0625,11588,Indonesia,Kalimantan Tengah,11588,Baamang Tengah,-2.374999999999943,IDN,112.62500000000011
6.467298289842584E-6,575,1,Village,21,Kotawaringin Timur,Baamang,0.0625,11589,Indonesia,Kalimantan Tengah,11589,Baamang Hulu,-2.374999999999943,IDN,112.87500000000011
3.0910666138886462E-6,576,1,Village,20,Katingan,Kamipang,0.0625,11590,Indonesia,Kalimantan Tengah,11590,Jahanjang,-2.374999999999943,IDN,113.12500000000011
5.852111402239596E-6,577,1,Village,8,Katingan,Kamipang,0.0625,11591,Indonesia,Kalimantan Tengah,11591,Baun Bango,-2.374999999999943,IDN,113.37500000000011
,578,1,Village,10,Katingan,Kamipang,0.0625,11592,Indonesia,Kalimantan Tengah,11592,Baun Bango,-2.374999999999943,IDN,113.62500000000011
,579,1,Village,11,Kepulauan Mentawai,Sipora Selatan,0.0625,11704,Indonesia,Sumatera Barat,11704,Mara,-2.124999999999943,IDN,99.62500000000003
5.243678243391915E-6,580,1,Village,1,Kepulauan Mentawai,Sipora Selatan,0.0625,11705,Indonesia,Sumatera Barat,11705,Nem-nem Leleu,-2.124999999999943,IDN,99.87500000000003
4.582246849206511E-6,581,1,Village,13,Pesisir Selatan,Basa Ampek Balai Tapan,0.0625,11709,Indonesia,Sumatera Barat,11709,Kubu Tapan,-2.124999999999943,IDN,100.87500000000004
8.460607152000783E-6,582,1,Village,22,Kerinci,Gunung Kerinci,0.0625,11710,Indonesia,Jambi,11710,Sungai Gelampeh,-2.124999999999943,IDN,101.12500000000004
,583,1,Village,154,Kerinci,Air Hangat Timur,0.0625,11711,Indonesia,Jambi,11711,Air Hangat,-2.124999999999943,IDN,101.37500000000004
,584,1,Village,48,Kerinci,Air Hangat Timur,0.0625,11712,Indonesia,Jambi,11712,Pungut Hilir,-2.124999999999943,IDN,101.62500000000004
,585,1,Village,26,Kerinci,Batang Merangin,0.0625,11713,Indonesia,Jambi,11713,Muara Hemat,-2.124999999999943,IDN,101.87500000000004
1.2832150035391966E-5,586,1,Village,47,Merangin,Bangko Barat,0.0625,11714,Indonesia,Jambi,11714,Bedeng Rejo,-2.124999999999943,IDN,102.12500000000004
7.522254366605213E-6,587,1,Village,49,Merangin,Bangko Barat,0.0625,11715,Indonesia,Jambi,11715,Bedeng Rejo,-2.124999999999943,IDN,102.37500000000004
6.028660854477529E-6,588,1,Village,40,Merangin,Pamenang,0.0625,11716,Indonesia,Jambi,11716,Empang Benao,-2.124999999999943,IDN,102.62500000000004
7.286311462406849E-6,589,1,Village,28,Batang Hari,Batin Xxiv,0.0625,11717,Indonesia,Jambi,11717,Jelutih,-2.124999999999943,IDN,102.87500000000004
,590,1,Village,14,Batang Hari,Bajubang,0.0625,11718,Indonesia,Jambi,11718,Bungku,-2.124999999999943,IDN,103.12500000000004
1.105616053110561E-5,591,1,Village,20,Batang Hari,Bajubang,0.0625,11719,Indonesia,Jambi,11719,Bungku,-2.124999999999943,IDN,103.37500000000004
,592,1,Village,17,Muaro Jambi,Sungai Bahar,0.0625,11720,Indonesia,Jambi,11720,Bukit Jaya,-2.124999999999943,IDN,103.62500000000004
,593,1,Village,13,Musi Banyuasin,Bayung Lencir,0.0625,11721,Indonesia,Sumatera Selatan,11721,Kali Berau,-2.124999999999943,IDN,103.87500000000004
,594,1,Village,6,Musi Banyuasin,Bayung Lencir,0.0625,11722,Indonesia,Sumatera Selatan,11722,Kepayang,-2.124999999999943,IDN,104.12500000000004
,595,1,Village,11,Banyu Asin,Banyuasin Ii,0.0625,11723,Indonesia,Sumatera Selatan,11723,Tanah Pilih,-2.124999999999943,IDN,104.37500000000004
,596,1,Village,5,Banyu Asin,Banyuasin Ii,0.0625,11724,Indonesia,Sumatera Selatan,11724,Tanah Pilih,-2.124999999999943,IDN,104.62500000000004
,597,1,Village,1,Banyu Asin,Banyuasin Ii,0.0625,11725,Indonesia,Sumatera Selatan,11725,Tanah Pilih,-2.124999999999943,IDN,104.87500000000004
,598,1,Village,6,Bangka Barat,Mentok,0.0625,11726,Indonesia,Bangka Belitung,11726,Air Belo,-2.124999999999943,IDN,105.12500000000004
,599,1,Village,10,Bangka Barat,Mentok,0.0625,11727,Indonesia,Bangka Belitung,11727,Air Belo,-2.124999999999943,IDN,105.37500000000004
,600,1,Village,13,Bangka Barat,Kelapa,0.0625,11728,Indonesia,Bangka Belitung,11728,Kayuarang,-2.124999999999943,IDN,105.62500000000004
,601,1,Village,24,Bangka Barat,Tempilang,0.0625,11729,Indonesia,Bangka Belitung,11729,Buyan Kelumbi,-2.124999999999943,IDN,105.87500000000004
,602,1,Village,73,Bangka Tengah,Namang,0.0625,11730,Indonesia,Bangka Belitung,11730,Baskara Bakti,-2.124999999999943,IDN,106.12500000000004
,603,1,Village,2,Bangka Tengah,Koba,0.0625,11731,Indonesia,Bangka Belitung,11731,Kurau,-2.124999999999943,IDN,106.37500000000004
,604,1,Village,8,Ketapang,Matan Hilir Selatan,0.0625,11746,Indonesia,Kalimantan Barat,11746,Harapan Baru,-2.124999999999943,IDN,110.12500000000004
,605,1,Village,14,Ketapang,Kendawangan,0.0625,11747,Indonesia,Kalimantan Barat,11747,Kedondong,-2.124999999999943,IDN,110.37500000000004
,606,1,Village,14,Ketapang,Air Upas,0.0625,11748,Indonesia,Kalimantan Barat,11748,Sukaria,-2.124999999999943,IDN,110.62500000000004
,607,1,Village,27,Ketapang,Air Upas,0.0625,11749,Indonesia,Kalimantan Barat,11749,Harapan Baru,-2.124999999999943,IDN,110.87500000000004
,608,1,Village,18,Ketapang,Jelai Hulu,0.0625,11750,Indonesia,Kalimantan Barat,11750,Asam Jelai,-2.124999999999943,IDN,111.12500000000004
,609,1,Village,17,Lamandau,Bulik Timur,0.0625,11751,Indonesia,Kalimantan Tengah,11751,Nanga Palikodan,-2.124999999999943,IDN,111.37500000000004
,610,1,Village,25,Kotawaringin Barat,Arut Selatan,0.0625,11752,Indonesia,Kalimantan Tengah,11752,Kenambui,-2.124999999999943,IDN,111.62500000000004
,611,1.000000000000114,Village,16,Kotawaringin Barat,Arut Selatan,0.062500000000014,11753,Indonesia,Kalimantan Tengah,11753,Umpang,-2.124999999999943,IDN,111.87500000000009
,612,1,Village,27,Kotawaringin Barat,Arut Utara,0.0625,11754,Indonesia,Kalimantan Tengah,11754,Gandis,-2.124999999999943,IDN,112.12500000000011
-4.5326618900609035E-8,613,1,Village,23,Kotawaringin Timur,Bukit Santuai,0.0625,11755,Indonesia,Kalimantan Tengah,11755,Tumbang Tilap,-2.124999999999943,IDN,112.37500000000011
1.1344506103122774E-5,614,1,Village,17,Kotawaringin Timur,Kota Besi,0.0625,11756,Indonesia,Kalimantan Tengah,11756,Hanjalipan,-2.124999999999943,IDN,112.62500000000011
8.484877760794071E-6,615,1,Village,18,Kotawaringin Timur,Cempaga Hulu,0.0625,11757,Indonesia,Kalimantan Tengah,11757,Bukit Batu,-2.124999999999943,IDN,112.87500000000011
1.375260217732654E-5,616,1,Village,17,Katingan,Kamipang,0.0625,11758,Indonesia,Kalimantan Tengah,11758,Asem Kumbang,-2.124999999999943,IDN,113.12500000000011
,617,1,Village,14,Katingan,Kamipang,0.0625,11759,Indonesia,Kalimantan Tengah,11759,Asem Kumbang,-2.124999999999943,IDN,113.37500000000011
,618,1,Village,12,Katingan,Kamipang,0.0625,11760,Indonesia,Kalimantan Tengah,11760,Asem Kumbang,-2.124999999999943,IDN,113.62500000000011
,619,1,Village,1,Kepulauan Mentawai,Seberut Barat Daya,0.0625,11869,Indonesia,Sumatera Barat,11869,Pasakiat Teileleu,-1.874999999999943,IDN,98.87500000000003
,620,1,Village,2,Kepulauan Mentawai,Seberut Barat Daya,0.0625,11870,Indonesia,Sumatera Barat,11870,Katurai,-1.874999999999943,IDN,99.12500000000003
-1.1559870781703885E-6,621,1,Village,1,Kepulauan Mentawai,Seberut Barat Daya,0.0625,11871,Indonesia,Sumatera Barat,11871,Katurai,-1.874999999999943,IDN,99.37500000000003
1.5033428450564146E-5,622,1,Village,1,Kepulauan Mentawai,Sipora Utara,0.0625,11872,Indonesia,Sumatera Barat,11872,Tuapejat,-1.874999999999943,IDN,99.62500000000003
8.451573519021005E-6,623,1,Village,2,Pesisir Selatan,Lengayang,0.0625,11876,Indonesia,Sumatera Barat,11876,Lakitan Selatan,-1.874999999999943,IDN,100.62500000000004
4.737708990282687E-6,624,1,Village,15,Pesisir Selatan,Lengayang,0.0625,11877,Indonesia,Sumatera Barat,11877,Lakitan Selatan,-1.874999999999943,IDN,100.87500000000004
,625,1,Village,24,Kerinci,Gunung Kerinci,0.0625,11878,Indonesia,Jambi,11878,Simpang Tutup,-1.874999999999943,IDN,101.12500000000004
,626,1,Village,101,Bungo,Limbur Lubuk Men,0.0625,11879,Indonesia,Jambi,11879,Rantau Tipu,-1.874999999999943,IDN,101.37500000000004
,627,1,Village,18,Bungo,Bathin Iii Ulu,0.0625,11880,Indonesia,Jambi,11880,Sungai Telang,-1.874999999999943,IDN,101.62500000000004
5.979986354630572E-6,628,1,Village,22,Bungo,Bathin Iii Ulu,0.0625,11881,Indonesia,Jambi,11881,Aur Cino,-1.874999999999943,IDN,101.87500000000004
4.681999696254068E-6,629,1,Village,32,Bungo,Pelepat,0.0625,11882,Indonesia,Jambi,11882,Balai Jaya,-1.874999999999943,IDN,102.12500000000004
7.881102802951755E-6,630,1,Village,40,Merangin,Margo Tabir,0.0625,11883,Indonesia,Jambi,11883,Lubuk Bumbun,-1.874999999999943,IDN,102.37500000000004
1.133152513266146E-5,631,1,Village,11,Batang Hari,Batin Xxiv,0.0625,11884,Indonesia,Jambi,11884,Jelutih,-1.874999999999943,IDN,102.62500000000004
4.926998900459247E-6,632,1,Village,22,Batang Hari,Batin Xxiv,0.0625,11885,Indonesia,Jambi,11885,Aur Gading,-1.874999999999943,IDN,102.87500000000004
1.964160038143433E-5,633,1,Village,32,Batang Hari,Bajubang,0.0625,11886,Indonesia,Jambi,11886,Bungku,-1.874999999999943,IDN,103.12500000000004
5.6581975771030385E-6,634,1,Village,38,Batang Hari,Bajubang,0.0625,11887,Indonesia,Jambi,11887,Bajubang,-1.874999999999943,IDN,103.37500000000004
,635,1,Village,20,Muaro Jambi,Mestong,0.0625,11888,Indonesia,Jambi,11888,Ibru,-1.874999999999943,IDN,103.62500000000004
,636,1,Village,15,Muaro Jambi,Sungai Gelam,0.0625,11889,Indonesia,Jambi,11889,Ladang Panjang,-1.874999999999943,IDN,103.87500000000004
,637,1,Village,10,Muaro Jambi,Kumpeh,0.0625,11890,Indonesia,Jambi,11890,Gedong Karya,-1.874999999999943,IDN,104.12500000000004
,638,1,Village,2,Banyu Asin,Banyuasin Ii,0.0625,11891,Indonesia,Sumatera Selatan,11891,Tanah Pilih,-1.874999999999943,IDN,104.37500000000004
,639,1,Village,1,Banyu Asin,Banyuasin Ii,0.0625,11892,Indonesia,Sumatera Selatan,11892,Tanah Pilih,-1.874999999999943,IDN,104.62500000000004
,640,1,Village,1,Banyu Asin,Banyuasin Ii,0.0625,11893,Indonesia,Sumatera Selatan,11893,Tanah Pilih,-1.874999999999943,IDN,104.87500000000004
,641,1,Village,5,Bangka Barat,Mentok,0.0625,11894,Indonesia,Bangka Belitung,11894,Air Belo,-1.874999999999943,IDN,105.12500000000004
,642,1,Village,17,Bangka Barat,Jebus,0.0625,11895,Indonesia,Bangka Belitung,11895,Jebus,-1.874999999999943,IDN,105.37500000000004
,643,1,Village,26,Bangka Barat,Jebus,0.0625,11896,Indonesia,Bangka Belitung,11896,Limbung,-1.874999999999943,IDN,105.62500000000004
,644,1,Village,31,Bangka Barat,Kelapa,0.0625,11897,Indonesia,Bangka Belitung,11897,Beruas,-1.874999999999943,IDN,105.87500000000004
,645,1,Village,24,Bangka,Bakam,0.0625,11898,Indonesia,Bangka Belitung,11898,Bukitlayang,-1.874999999999943,IDN,106.12500000000004
,646,1,Village,21,Ketapang,Benua Kayong,0.0625,11913,Indonesia,Kalimantan Barat,11913,Banjar,-1.874999999999943,IDN,109.87500000000004
,647,1,Village,19,Ketapang,Benua Kayong,0.0625,11914,Indonesia,Kalimantan Barat,11914,Mekar Sari,-1.874999999999943,IDN,110.12500000000004
,648,1,Village,20,Ketapang,Benua Kayong,0.0625,11915,Indonesia,Kalimantan Barat,11915,Negeri Baru,-1.874999999999943,IDN,110.37500000000004
,649,1,Village,32,Ketapang,Jelai Hulu,0.0625,11916,Indonesia,Kalimantan Barat,11916,Pangkalan Suka,-1.874999999999943,IDN,110.62500000000004
,650,1,Village,20,Ketapang,Jelai Hulu,0.0625,11917,Indonesia,Kalimantan Barat,11917,Air Dua,-1.874999999999943,IDN,110.87500000000004
,651,1,Village,15,Ketapang,Jelai Hulu,0.0625,11918,Indonesia,Kalimantan Barat,11918,Air Dua,-1.874999999999943,IDN,111.12500000000004
,652,1,Village,21,Lamandau,Batangkawa,0.0625,11919,Indonesia,Kalimantan Tengah,11919,Ginih,-1.874999999999943,IDN,111.37500000000004
,653,1,Village,18,Lamandau,Belantikan Raya,0.0625,11920,Indonesia,Kalimantan Tengah,11920,Karang Besi,-1.874999999999943,IDN,111.62500000000004
4.83104399358986E-6,654,1.000000000000114,Village,13,Kotawaringin Barat,Arut Utara,0.062500000000014,11921,Indonesia,Kalimantan Tengah,11921,Pandau,-1.874999999999943,IDN,111.87500000000009
6.058082861297845E-6,655,1,Village,11,Kotawaringin Barat,Arut Utara,0.0625,11922,Indonesia,Kalimantan Tengah,11922,Sambi,-1.874999999999943,IDN,112.12500000000011
1.2880996268849226E-5,656,1,Village,23,Kotawaringin Timur,Antang Kalang,0.0625,11923,Indonesia,Kalimantan Tengah,11923,Rantau Katang,-1.874999999999943,IDN,112.37500000000011
7.151546458461319E-6,657,1,Village,26,Kotawaringin Timur,Antang Kalang,0.0625,11924,Indonesia,Kalimantan Tengah,11924,Agung Mulya,-1.874999999999943,IDN,112.62500000000011
8.929017101786533E-6,658,1,Village,19,Kotawaringin Timur,Cempaga Hulu,0.0625,11925,Indonesia,Kalimantan Tengah,11925,Bukit Batu,-1.874999999999943,IDN,112.87500000000011
6.495119851564438E-6,659,1,Village,17,Katingan,Katingan Hilir,0.0625,11926,Indonesia,Kalimantan Tengah,11926,Hampalit,-1.874999999999943,IDN,113.12500000000011
1.2570246245900164E-5,660,1,Village,24,Katingan,Katingan Hilir,0.0625,11927,Indonesia,Kalimantan Tengah,11927,Banut Kalanaman,-1.874999999999943,IDN,113.37500000000011
1.8804057639761513E-5,661,1,Village,19,Katingan,Kamipang,0.0625,11928,Indonesia,Kalimantan Tengah,11928,Asem Kumbang,-1.874999999999943,IDN,113.62500000000011
,662,1,Village,5,Kepulauan Mentawai,Seberut Barat Daya,0.0625,12037,Indonesia,Sumatera Barat,12037,Pasakiat Teileleu,-1.624999999999943,IDN,98.87500000000003
1.1426785066008462E-5,663,1,Village,9,Kepulauan Mentawai,Seberut Barat Daya,0.0625,12038,Indonesia,Sumatera Barat,12038,Katurai,-1.624999999999943,IDN,99.12500000000003
1.0182131370330918E-5,664,1,Village,2,Kepulauan Mentawai,Seberut Barat Daya,0.0625,12039,Indonesia,Sumatera Barat,12039,Katurai,-1.624999999999943,IDN,99.37500000000003
2.8995241711737684E-6,665,1,Village,1,Pesisir Selatan,Batang Kapas,0.0625,12043,Indonesia,Sumatera Barat,12043,Iv Koto Hilie,-1.624999999999943,IDN,100.37500000000004
3.7805796232202E-6,666,1,Village,11,Pesisir Selatan,Batang Kapas,0.0625,12044,Indonesia,Sumatera Barat,12044,Taluk,-1.624999999999943,IDN,100.62500000000004
,667,1,Village,13,Pesisir Selatan,Lengayang,0.0625,12045,Indonesia,Sumatera Barat,12045,Kambang,-1.624999999999943,IDN,100.87500000000004
,668,1,Village,19,Kerinci,Kayu Aro,0.0625,12046,Indonesia,Jambi,12046,Batang Sangir,-1.624999999999943,IDN,101.12500000000004
,669,1,Village,25,Bungo,Limbur Lubuk Men,0.0625,12047,Indonesia,Jambi,12047,Rantau Tipu,-1.624999999999943,IDN,101.37500000000004
,670,1,Village,19,Bungo,Bathin Iii Ulu,0.0625,12048,Indonesia,Jambi,12048,Sungai Telang,-1.624999999999943,IDN,101.62500000000004
5.2485218513859535E-6,671,1,Village,30,Bungo,Bathin Ii Pelaya,0.0625,12049,Indonesia,Jambi,12049,Pelayang,-1.624999999999943,IDN,101.87500000000004
7.874545840914471E-6,672,1,Village,39,Bungo,Bathin Ii Babeko,0.0625,12050,Indonesia,Jambi,12050,Babeko,-1.624999999999943,IDN,102.12500000000004
1.0962551352410162E-5,673,1,Village,42,Bungo,Bathin Ii Babeko,0.0625,12051,Indonesia,Jambi,12051,Sepunggur,-1.624999999999943,IDN,102.37500000000004
1.0031078527739859E-5,674,1,Village,29,Batang Hari,Maro Sebo Ulu,0.0625,12052,Indonesia,Jambi,12052,Batu Sawar,-1.624999999999943,IDN,102.62500000000004
7.0618259569101755E-6,675,1,Village,39,Batang Hari,Batin Xxiv,0.0625,12053,Indonesia,Jambi,12053,Hajran,-1.624999999999943,IDN,102.87500000000004
7.122530738631447E-6,676,1,Village,42,Batang Hari,Batin Xxiv,0.0625,12054,Indonesia,Jambi,12054,Karmeo,-1.624999999999943,IDN,103.12500000000004
,677,1,Village,51,Batang Hari,Bajubang,0.0625,12055,Indonesia,Jambi,12055,Bajubang,-1.624999999999943,IDN,103.37500000000004
,678,1,Urban Community,120,Jambi,Danau Teluk,0.0625,12056,Indonesia,Jambi,12056,Olak Kemang,-1.624999999999943,IDN,103.62500000000004
