pearson,p,lon,lat,Country,pattern
-0.336919566,0.044,99.125,13.875,Myanmar,oscillating hot spot
-0.096618656,0.575,99.125,14.125,Myanmar,oscillating hot spot
0.113771303,0.503,99.125,14.375,Thailand,oscillating hot spot
-0.228183503,0.174,99.125,14.625,Thailand,oscillating hot spot
-0.017425492,0.917,99.125,14.875,Thailand,oscillating hot spot
0.092451775,0.586,99.125,15.625,Thailand,oscillating hot spot
0.076817618,0.651,99.125,15.875,Thailand,oscillating hot spot
0.035097383,0.841,99.125,16.125,Thailand,oscillating hot spot
-0.365329837,0.031,99.125,16.375,Thailand,oscillating hot spot
-0.063689439,0.712,99.125,16.625,Thailand,oscillating hot spot
-0.312669005,0.056,99.125,16.875,Thailand,oscillating hot spot
-0.279998639,0.084,99.125,17.125,Thailand,oscillating hot spot
-0.21782678,0.189,99.125,17.375,Thailand,oscillating hot spot
-0.101249749,0.545,99.125,17.625,Thailand,oscillating hot spot
-0.017878449,0.914,99.125,17.875,Thailand,oscillating hot spot
-0.290509033,0.077,99.125,18.875,Thailand,oscillating hot spot
-0.165840705,0.32,99.125,19.125,Thailand,oscillating hot spot
0.206242021,0.214,99.125,19.375,Thailand,oscillating hot spot
-0.087665597,0.611,99.375,12.875,Thailand,oscillating hot spot
-0.082706779,0.627,99.375,13.375,Thailand,oscillating hot spot
0.17965148,0.28,99.375,14.875,Thailand,oscillating hot spot
-0.204518076,0.212,99.375,15.125,Thailand,oscillating hot spot
-0.181924834,0.274,99.375,15.375,Thailand,oscillating hot spot
-0.274983583,0.09,99.375,15.625,Thailand,oscillating hot spot
-0.280277532,0.084,99.375,15.875,Thailand,oscillating hot spot
-0.396581404,0.012,99.375,16.125,Thailand,oscillating hot spot
-0.402372432,0.011,99.375,16.375,Thailand,oscillating hot spot
-0.2664636,0.101,99.375,16.625,Thailand,oscillating hot spot
-0.258804611,0.112,99.375,16.875,Thailand,oscillating hot spot
-0.205917389,0.215,99.375,17.125,Thailand,oscillating hot spot
0.171970894,0.302,99.375,19.125,Thailand,oscillating hot spot
0.196791572,0.236,99.375,19.375,Thailand,oscillating hot spot
-0.147316028,0.391,99.625,11.875,Myanmar,oscillating hot spot
-0.154154315,0.377,99.625,12.125,Myanmar,oscillating hot spot
-0.012220604,0.943,99.625,12.375,Thailand,oscillating hot spot
-0.304847324,0.063,99.625,12.625,Thailand,oscillating hot spot
-0.016005404,0.923,99.625,12.875,Thailand,oscillating hot spot
-0.201880043,0.218,99.625,15.375,Thailand,oscillating hot spot
-0.145584973,0.377,99.625,15.625,Thailand,oscillating hot spot
-0.338428238,0.035,99.625,16.625,Thailand,oscillating hot spot
-0.216774804,0.191,99.625,19.125,Thailand,oscillating hot spot
-0.01565377,0.926,99.625,19.375,Thailand,oscillating hot spot
-0.315801448,0.053,99.875,11.875,Thailand,oscillating hot spot
-0.364093224,0.023,99.875,12.125,Thailand,oscillating hot spot
-0.473485809,0.002,99.875,12.375,Thailand,oscillating hot spot
-0.261055537,0.108,99.875,12.625,Thailand,oscillating hot spot
0.056879889,0.734,99.875,19.375,Thailand,oscillating hot spot
-0.299031383,0.064,100.125,16.125,Thailand,sporadic hot spot
-0.270231618,0.106,100.125,16.625,Thailand,sporadic hot spot
-0.170370165,0.313,100.125,16.875,Thailand,sporadic hot spot
-0.147552962,0.377,100.125,17.125,Thailand,sporadic hot spot
-0.275149985,0.095,100.125,17.375,Thailand,sporadic hot spot
-0.175602849,0.292,100.125,17.625,Thailand,sporadic hot spot
0.02851542,0.865,100.125,17.875,Thailand,sporadic hot spot
-0.072985758,0.659,100.125,18.125,Thailand,sporadic hot spot
-0.214389479,0.19,100.125,18.375,Thailand,sporadic hot spot
-0.404904129,0.011,100.125,18.625,Thailand,sporadic hot spot
-0.450432319,0.005,100.125,18.875,Thailand,sporadic hot spot
-0.268540848,0.113,100.375,16.625,Thailand,sporadic hot spot
-0.494771458,0.002,100.375,16.875,Thailand,sporadic hot spot
-0.398407695,0.015,100.375,17.125,Thailand,sporadic hot spot
-0.244170564,0.145,100.375,17.375,Thailand,sporadic hot spot
-0.065483734,0.696,100.375,17.875,Thailand,sporadic hot spot
-0.013825109,0.936,100.375,18.125,Thailand,sporadic hot spot
-0.213660827,0.192,100.375,18.375,Thailand,sporadic hot spot
-0.156474595,0.348,100.375,18.625,Thailand,sporadic hot spot
-0.380197138,0.019,100.375,18.875,Thailand,sporadic hot spot
-0.126814668,0.442,100.375,2.625,Indonesia,sporadic hot spot
-0.312094382,0.056,100.375,5.375,Malaysia,sporadic hot spot
0.251867565,0.122,100.375,5.625,Malaysia,sporadic hot spot
-0.073182263,0.658,100.375,5.875,Malaysia,sporadic hot spot
0.202883245,0.222,100.375,6.125,Malaysia,sporadic hot spot
-0.190652073,0.258,100.625,16.375,Thailand,sporadic hot spot
-0.158964241,0.347,100.625,18.125,Thailand,sporadic hot spot
-0.211081592,0.197,100.625,18.375,Thailand,sporadic hot spot
-0.329219852,0.041,100.625,18.625,Thailand,sporadic hot spot
-0.023875155,0.888,100.625,5.375,Malaysia,sporadic hot spot
0.542632958,0,100.625,5.625,Malaysia,sporadic hot spot
-0.178820013,0.276,100.875,15.875,Thailand,sporadic hot spot
-0.172617329,0.3,100.875,16.125,Thailand,sporadic hot spot
-0.153424514,0.372,100.875,16.375,Thailand,sporadic hot spot
0.016928253,0.921,100.875,16.625,Thailand,sporadic hot spot
-0.083808702,0.622,100.875,16.875,Thailand,sporadic hot spot
0.010796019,0.95,100.875,17.875,Laos,sporadic hot spot
-0.253049445,0.12,100.875,18.125,Thailand,sporadic hot spot
0.268544213,0.108,100.875,5.375,Malaysia,sporadic hot spot
-0.097079196,0.557,101.125,1.875,Indonesia,sporadic hot spot
-0.134206885,0.415,101.125,15.875,Thailand,sporadic hot spot
-0.312652532,0.053,101.125,16.125,Thailand,sporadic hot spot
-0.384209343,0.017,101.125,16.375,Thailand,sporadic hot spot
0.005107308,0.976,101.125,16.625,Thailand,sporadic hot spot
-0.101648302,0.555,101.125,17.875,Laos,sporadic hot spot
-0.142050494,0.395,101.125,18.125,Laos,sporadic hot spot
-0.003933507,0.981,101.125,2.125,Indonesia,sporadic hot spot
0.199625723,0.23,101.125,4.875,Malaysia,sporadic hot spot
0.276304714,0.089,101.125,5.125,Malaysia,sporadic hot spot
-0.1320757,0.423,101.375,1.875,Indonesia,sporadic hot spot
-0.102141743,0.536,101.375,16.125,Thailand,sporadic hot spot
0.023028771,0.891,101.375,16.375,Thailand,sporadic hot spot
-0.367659122,0.021,101.375,17.875,Laos,sporadic hot spot
-0.266382354,0.101,101.625,15.875,Thailand,sporadic hot spot
-0.250857839,0.123,101.625,16.125,Thailand,sporadic hot spot
0.012343097,0.941,101.625,16.375,Thailand,sporadic hot spot
0.043102435,0.8,101.625,17.625,Laos,sporadic hot spot
-0.182425529,0.28,101.625,17.875,Laos,sporadic hot spot
-0.100409167,0.543,101.875,1.375,Indonesia,sporadic hot spot
-0.20074276,0.227,101.875,15.875,Thailand,sporadic hot spot
-0.260899475,0.114,101.875,16.125,Thailand,sporadic hot spot
-0.378592765,0.019,101.875,16.375,Thailand,sporadic hot spot
-0.33628467,0.039,101.875,16.625,Thailand,sporadic hot spot
-0.081024636,0.629,101.875,16.875,Thailand,sporadic hot spot
-0.435088216,0.008,101.875,17.625,Thailand,sporadic hot spot
-0.215708684,0.2,101.875,17.875,Laos,sporadic hot spot
-0.041200074,0.806,101.875,18.125,Laos,sporadic hot spot
-0.346880516,0.033,101.875,18.375,Laos,sporadic hot spot
0.328076819,0.041,101.875,3.875,Malaysia,sporadic hot spot
-0.217107702,0.184,102.125,1.125,Indonesia,sporadic hot spot
-0.534539711,0,102.125,1.375,Indonesia,sporadic hot spot
0.155971496,0.343,102.125,12.375,Thailand,sporadic hot spot
-0.306676306,0.061,102.125,12.625,Thailand,sporadic hot spot
-0.156704389,0.341,102.125,15.625,Thailand,sporadic hot spot
-0.375250894,0.019,102.125,15.875,Thailand,sporadic hot spot
-0.196262654,0.238,102.125,16.125,Thailand,sporadic hot spot
-0.391687573,0.015,102.125,16.375,Thailand,sporadic hot spot
-0.366258594,0.022,102.125,16.625,Thailand,sporadic hot spot
-0.326733767,0.045,102.125,16.875,Thailand,sporadic hot spot
-0.375168596,0.02,102.125,17.625,Thailand,sporadic hot spot
-0.416232799,0.01,102.125,17.875,Thailand,sporadic hot spot
-0.200010475,0.229,102.125,18.125,Laos,sporadic hot spot
-0.403896636,0.012,102.125,18.375,Laos,sporadic hot spot
0.466552279,0.003,102.125,3.625,Malaysia,sporadic hot spot
0.056229351,0.734,102.375,0.875,Indonesia,sporadic hot spot
-0.052920239,0.749,102.375,1.125,Indonesia,sporadic hot spot
-0.215542416,0.2,102.375,12.625,Cambodia,sporadic hot spot
0.008395837,0.96,102.375,12.875,Cambodia,sporadic hot spot
-0.321898094,0.049,102.375,13.125,Cambodia,sporadic hot spot
-0.421789601,0.007,102.375,13.375,Cambodia,sporadic hot spot
-0.297210845,0.074,102.375,15.875,Thailand,sporadic hot spot
-0.317588593,0.052,102.375,16.375,Thailand,sporadic hot spot
-0.190667654,0.245,102.375,16.625,Thailand,sporadic hot spot
-0.20611228,0.214,102.375,16.875,Thailand,sporadic hot spot
-0.402080898,0.014,102.375,17.875,Laos,sporadic hot spot
-0.405546667,0.012,102.375,18.125,Laos,sporadic hot spot
-0.385611286,0.017,102.375,18.375,Laos,sporadic hot spot
0.28619866,0.077,102.375,3.375,Malaysia,sporadic hot spot
-0.306913331,0.057,102.625,0.625,Indonesia,sporadic hot spot
-0.376416984,0.018,102.625,0.875,Indonesia,sporadic hot spot
-0.208107741,0.21,102.625,12.625,Cambodia,sporadic hot spot
-0.02768398,0.867,102.625,12.875,Cambodia,sporadic hot spot
-0.502094853,0.001,102.625,13.125,Cambodia,sporadic hot spot
-0.430269104,0.007,102.625,13.375,Cambodia,sporadic hot spot
-0.116794672,0.485,102.625,13.875,Cambodia,sporadic hot spot
-0.214582672,0.196,102.625,16.625,Thailand,sporadic hot spot
-0.228590643,0.174,102.625,16.875,Thailand,sporadic hot spot
-0.549005324,0,102.625,17.875,Laos,sporadic hot spot
-0.682092585,0,102.625,18.125,Laos,sporadic hot spot
-0.552286724,0,102.625,18.375,Laos,sporadic hot spot
0.200125704,0.222,102.625,2.875,Malaysia,sporadic hot spot
0.408628321,0.01,102.625,3.125,Malaysia,sporadic hot spot
-0.2464786,0.13,102.875,0.375,Indonesia,sporadic hot spot
-0.115591097,0.483,102.875,0.625,Indonesia,sporadic hot spot
-0.413404651,0.009,102.875,0.875,Indonesia,sporadic hot spot
-0.513227317,0.001,102.875,12.625,Cambodia,sporadic hot spot
-0.516326548,0.001,102.875,12.875,Cambodia,sporadic hot spot
-0.470660477,0.002,102.875,13.125,Cambodia,sporadic hot spot
-0.547072933,0,102.875,13.375,Cambodia,sporadic hot spot
-0.222042249,0.187,102.875,13.625,Cambodia,sporadic hot spot
-0.428748845,0.007,102.875,13.875,Cambodia,sporadic hot spot
-0.149516031,0.37,102.875,14.125,Cambodia,sporadic hot spot
-0.218387307,0.182,102.875,14.375,Thailand,sporadic hot spot
-0.215125996,0.195,102.875,14.625,Thailand,sporadic hot spot
-0.442644138,0.006,102.875,16.875,Thailand,sporadic hot spot
-0.531147759,0.001,102.875,17.875,Laos,sporadic hot spot
-0.668072141,0,102.875,18.125,Laos,sporadic hot spot
-0.33576455,0.039,102.875,18.375,Laos,sporadic hot spot
-0.237017157,0.146,103.125,0.375,Indonesia,sporadic hot spot
-0.194281389,0.236,103.125,12.625,Cambodia,sporadic hot spot
-0.538762891,0,103.125,12.875,Cambodia,sporadic hot spot
-0.136575871,0.407,103.125,13.125,Cambodia,sporadic hot spot
-0.395208585,0.013,103.125,13.375,Cambodia,sporadic hot spot
-0.326998824,0.045,103.125,13.625,Cambodia,sporadic hot spot
-0.538780049,0,103.125,13.875,Cambodia,sporadic hot spot
-0.539180327,0,103.125,14.125,Cambodia,sporadic hot spot
-0.163431103,0.32,103.125,14.375,Cambodia,sporadic hot spot
-0.127314179,0.446,103.125,14.625,Thailand,sporadic hot spot
-0.29107759,0.076,103.125,17.875,Laos,sporadic hot spot
-0.342926982,0.035,103.125,18.125,Laos,sporadic hot spot
0.121153962,0.463,103.125,2.375,Malaysia,sporadic hot spot
-0.39013222,0.017,103.375,0.375,Indonesia,sporadic hot spot
-0.461431396,0.003,103.375,0.625,Indonesia,sporadic hot spot
-0.475197297,0.002,103.375,12.625,Cambodia,sporadic hot spot
-0.39358105,0.013,103.375,12.875,Cambodia,sporadic hot spot
-0.469939637,0.003,103.375,13.125,Cambodia,sporadic hot spot
-0.213199739,0.199,103.375,13.375,Cambodia,sporadic hot spot
-0.230420235,0.158,103.375,13.625,Cambodia,sporadic hot spot
-0.54558597,0,103.375,13.875,Cambodia,sporadic hot spot
-0.543368066,0,103.375,14.125,Cambodia,sporadic hot spot
-0.338058619,0.038,103.375,14.375,Cambodia,sporadic hot spot
-0.138497678,0.407,103.375,14.625,Thailand,sporadic hot spot
0.350258957,0.029,103.375,2.125,Malaysia,sporadic hot spot
-0.507062491,0.001,103.625,12.625,Cambodia,sporadic hot spot
-0.240691985,0.145,103.625,12.875,Cambodia,sporadic hot spot
0.047128882,0.776,103.625,13.125,Cambodia,sporadic hot spot
-0.301018321,0.063,103.625,13.375,Cambodia,sporadic hot spot
-0.434585144,0.006,103.625,13.625,Cambodia,sporadic hot spot
-0.468828913,0.003,103.625,13.875,Cambodia,sporadic hot spot
-0.49090496,0.002,103.625,14.125,Cambodia,sporadic hot spot
-0.551781262,0,103.625,14.375,Cambodia,sporadic hot spot
-0.218773489,0.187,103.625,14.625,Thailand,sporadic hot spot
-0.246748968,0.13,103.625,14.875,Thailand,sporadic hot spot
-0.261065012,0.119,103.625,16.625,Thailand,sporadic hot spot
0.344695448,0.032,103.625,2.125,Malaysia,sporadic hot spot
-0.395131066,0.014,103.875,12.625,Cambodia,sporadic hot spot
0.038734628,0.817,103.875,12.875,Cambodia,sporadic hot spot
0.054949906,0.74,103.875,13.125,Cambodia,sporadic hot spot
0.022032704,0.894,103.875,13.375,Cambodia,sporadic hot spot
0.157672962,0.344,103.875,13.625,Cambodia,sporadic hot spot
-0.467460368,0.003,103.875,13.875,Cambodia,sporadic hot spot
-0.396311716,0.014,103.875,14.125,Cambodia,sporadic hot spot
-0.300672431,0.067,103.875,14.375,Cambodia,sporadic hot spot
-0.263457339,0.105,103.875,14.625,Thailand,sporadic hot spot
-0.161915479,0.331,103.875,14.875,Thailand,sporadic hot spot
-0.119516769,0.481,103.875,16.375,Thailand,sporadic hot spot
0.02379731,0.889,103.875,16.625,Thailand,sporadic hot spot
0.0490046,0.773,103.875,16.875,Thailand,sporadic hot spot
-0.390339132,0.014,104.125,12.625,Cambodia,sporadic hot spot
0.027678311,0.869,104.125,12.875,Cambodia,sporadic hot spot
-0.449245854,0.004,104.125,13.125,Cambodia,sporadic hot spot
-0.426109632,0.007,104.125,13.375,Cambodia,sporadic hot spot
-0.188592466,0.25,104.125,13.625,Cambodia,sporadic hot spot
-0.42647283,0.008,104.125,13.875,Cambodia,sporadic hot spot
-0.423010402,0.007,104.125,14.125,Cambodia,sporadic hot spot
-0.44350488,0.005,104.125,14.375,Cambodia,sporadic hot spot
-0.221074266,0.176,104.125,14.625,Thailand,sporadic hot spot
-0.179290961,0.281,104.125,14.875,Thailand,sporadic hot spot
-0.173667673,0.29,104.125,15.625,Thailand,sporadic hot spot
-0.159512729,0.339,104.125,16.125,Thailand,sporadic hot spot
-0.052545879,0.754,104.125,16.375,Thailand,sporadic hot spot
-0.201196285,0.226,104.125,16.625,Thailand,sporadic hot spot
-0.130937234,0.433,104.125,16.875,Thailand,sporadic hot spot
-0.410668038,0.01,104.375,11.875,Cambodia,sporadic hot spot
-0.339141582,0.04,104.375,12.125,Cambodia,sporadic hot spot
-0.415122448,0.009,104.375,12.375,Cambodia,sporadic hot spot
-0.109765838,0.506,104.375,12.625,Cambodia,sporadic hot spot
0.112372046,0.496,104.375,12.875,Cambodia,sporadic hot spot
-0.302595822,0.061,104.375,13.125,Cambodia,sporadic hot spot
-0.285909394,0.078,104.375,13.375,Cambodia,sporadic hot spot
-0.426092805,0.007,104.375,14.125,Cambodia,sporadic hot spot
-0.768709367,0,104.375,14.375,Cambodia,sporadic hot spot
-0.273870488,0.096,104.375,14.625,Thailand,sporadic hot spot
-0.204758336,0.218,104.375,14.875,Thailand,sporadic hot spot
-0.341058188,0.034,104.375,15.125,Thailand,sporadic hot spot
-0.191574374,0.243,104.375,15.375,Thailand,sporadic hot spot
-0.228704856,0.167,104.375,15.625,Thailand,sporadic hot spot
-0.266176172,0.106,104.375,15.875,Thailand,sporadic hot spot
-0.068228183,0.684,104.375,16.125,Thailand,sporadic hot spot
-0.081812517,0.625,104.375,16.375,Thailand,sporadic hot spot
-0.122653002,0.47,104.375,16.625,Thailand,sporadic hot spot
-0.115929238,0.488,104.375,16.875,Thailand,sporadic hot spot
-0.081353014,0.627,104.375,17.125,Thailand,sporadic hot spot
-0.660728096,0,104.625,10.125,Vietnam,sporadic hot spot
-0.653004268,0,104.625,10.375,Cambodia,sporadic hot spot
-0.506337497,0.001,104.625,10.625,Cambodia,sporadic hot spot
-0.544848055,0,104.625,10.875,Cambodia,sporadic hot spot
-0.523921095,0.001,104.625,11.125,Cambodia,sporadic hot spot
-0.456584753,0.003,104.625,11.375,Cambodia,sporadic hot spot
-0.335487829,0.037,104.625,11.625,Cambodia,sporadic hot spot
-0.543848774,0,104.625,11.875,Cambodia,sporadic hot spot
-0.16924766,0.31,104.625,12.125,Cambodia,sporadic hot spot
-0.218816841,0.181,104.625,12.375,Cambodia,sporadic hot spot
-0.331828597,0.042,104.625,12.625,Cambodia,sporadic hot spot
-0.240938316,0.14,104.625,12.875,Cambodia,sporadic hot spot
-0.277603387,0.087,104.625,13.125,Cambodia,sporadic hot spot
-0.300146399,0.067,104.625,14.375,Cambodia,sporadic hot spot
-0.357385594,0.028,104.625,14.625,Thailand,sporadic hot spot
-0.239460753,0.148,104.625,14.875,Thailand,sporadic hot spot
-0.228549387,0.168,104.625,15.125,Thailand,sporadic hot spot
-0.120067807,0.467,104.625,15.375,Thailand,sporadic hot spot
-0.282795894,0.085,104.625,15.625,Thailand,sporadic hot spot
-0.264946438,0.103,104.625,15.875,Thailand,sporadic hot spot
-0.083795508,0.617,104.625,16.125,Thailand,sporadic hot spot
-0.151278188,0.371,104.625,16.375,Thailand,sporadic hot spot
-0.315741747,0.053,104.625,16.625,Laos,sporadic hot spot
-0.206543781,0.213,104.625,16.875,Laos,sporadic hot spot
-0.148808985,0.373,104.625,17.125,Laos,sporadic hot spot
-0.47617366,0.002,104.875,10.125,Vietnam,sporadic hot spot
-0.574182747,0,104.875,10.375,Vietnam,sporadic hot spot
-0.39944062,0.013,104.875,10.625,Cambodia,sporadic hot spot
-0.317604121,0.049,104.875,10.875,Cambodia,sporadic hot spot
-0.354789932,0.027,104.875,11.125,Cambodia,sporadic hot spot
-0.309501681,0.055,104.875,11.375,Cambodia,sporadic hot spot
-0.008497265,0.959,104.875,11.625,Cambodia,sporadic hot spot
-0.245405604,0.132,104.875,11.875,Cambodia,sporadic hot spot
-0.305429387,0.059,104.875,12.125,Cambodia,sporadic hot spot
-0.336221279,0.036,104.875,12.375,Cambodia,sporadic hot spot
-0.152131375,0.355,104.875,12.625,Cambodia,sporadic hot spot
-0.305682077,0.062,104.875,12.875,Cambodia,sporadic hot spot
-0.276066551,0.093,104.875,14.625,Thailand,sporadic hot spot
-0.26389149,0.105,104.875,14.875,Thailand,sporadic hot spot
-0.389577023,0.016,104.875,15.125,Thailand,sporadic hot spot
-0.237864368,0.145,104.875,15.375,Thailand,sporadic hot spot
-0.247513398,0.134,104.875,15.625,Thailand,sporadic hot spot
-0.26396567,0.109,104.875,15.875,Thailand,sporadic hot spot
-0.150961856,0.366,104.875,16.125,Thailand,sporadic hot spot
-0.053728963,0.752,104.875,16.375,Laos,sporadic hot spot
-0.308945766,0.059,104.875,16.625,Laos,sporadic hot spot
-0.494193833,0.002,104.875,16.875,Laos,sporadic hot spot
-0.489629233,0.002,104.875,9.875,Vietnam,sporadic hot spot
-0.668006386,0,105.125,10.125,Vietnam,sporadic hot spot
-0.468051921,0.003,105.125,10.375,Vietnam,sporadic hot spot
-0.231119346,0.157,105.125,11.625,Cambodia,sporadic hot spot
-0.102507468,0.535,105.125,11.875,Cambodia,sporadic hot spot
-0.164914438,0.316,105.125,12.125,Cambodia,sporadic hot spot
-0.464741153,0.003,105.125,12.375,Cambodia,sporadic hot spot
-0.415749958,0.008,105.125,12.625,Cambodia,sporadic hot spot
-0.096907147,0.557,105.125,12.875,Cambodia,sporadic hot spot
-0.321374171,0.049,105.125,14.625,Thailand,sporadic hot spot
-0.306659128,0.061,105.125,14.875,Thailand,sporadic hot spot
-0.131381096,0.432,105.125,15.125,Thailand,sporadic hot spot
-0.316689845,0.049,105.125,15.375,Thailand,sporadic hot spot
-0.215951722,0.193,105.125,15.625,Thailand,sporadic hot spot
-0.281089935,0.092,105.125,15.875,Thailand,sporadic hot spot
-0.335899998,0.039,105.125,16.125,Laos,sporadic hot spot
-0.490201926,0.002,105.125,16.375,Laos,sporadic hot spot
-0.555153976,0,105.125,16.625,Laos,sporadic hot spot
-0.297144459,0.066,105.125,9.375,Vietnam,sporadic hot spot
-0.276963695,0.088,105.125,9.625,Vietnam,sporadic hot spot
-0.498144057,0.001,105.125,9.875,Vietnam,sporadic hot spot
0.484570565,0.002,105.375,-5.625,Indonesia,sporadic hot spot
-0.436413629,0.005,105.375,10.125,Vietnam,sporadic hot spot
-0.167066396,0.309,105.375,11.875,Cambodia,sporadic hot spot
-0.182142345,0.267,105.375,12.125,Cambodia,sporadic hot spot
-0.233029665,0.153,105.375,12.375,Cambodia,sporadic hot spot
-0.50463183,0.001,105.375,12.625,Cambodia,sporadic hot spot
-0.246010671,0.131,105.375,12.875,Cambodia,sporadic hot spot
-0.354115006,0.027,105.375,14.625,Laos,sporadic hot spot
-0.29734212,0.07,105.375,14.875,Thailand,sporadic hot spot
-0.16506753,0.315,105.375,15.125,Laos,sporadic hot spot
-0.27190241,0.094,105.375,15.375,Laos,sporadic hot spot
-0.235229413,0.155,105.375,15.625,Laos,sporadic hot spot
-0.205804022,0.209,105.375,15.875,Laos,sporadic hot spot
-0.386120599,0.017,105.375,16.125,Laos,sporadic hot spot
-0.380566279,0.018,105.375,16.375,Laos,sporadic hot spot
-0.521723584,0.001,105.375,16.625,Laos,sporadic hot spot
-0.112351685,0.508,105.375,18.375,Laos,sporadic hot spot
-0.514548807,0.002,105.375,18.625,Vietnam,sporadic hot spot
-0.246655414,0.13,105.375,9.375,Vietnam,sporadic hot spot
-0.267539217,0.1,105.375,9.625,Vietnam,sporadic hot spot
-0.372028032,0.021,105.375,9.875,Vietnam,sporadic hot spot
0.48726866,0.002,105.625,-5.375,Indonesia,sporadic hot spot
-0.462701887,0.003,105.625,11.875,Cambodia,sporadic hot spot
0.026406826,0.873,105.625,12.125,Cambodia,sporadic hot spot
-0.17858106,0.277,105.625,12.375,Cambodia,sporadic hot spot
-0.078045533,0.637,105.625,12.625,Cambodia,sporadic hot spot
-0.063251722,0.706,105.625,12.875,Cambodia,sporadic hot spot
-0.475694914,0.002,105.625,14.875,Laos,sporadic hot spot
-0.400214437,0.014,105.625,15.125,Laos,sporadic hot spot
-0.360827173,0.024,105.625,15.375,Laos,sporadic hot spot
-0.2429609,0.136,105.625,15.625,Laos,sporadic hot spot
-0.364330713,0.025,105.625,15.875,Laos,sporadic hot spot
-0.377648123,0.019,105.625,16.125,Laos,sporadic hot spot
-0.36670336,0.028,105.625,16.375,Laos,sporadic hot spot
-0.444520953,0.005,105.625,16.625,Laos,sporadic hot spot
0.032681339,0.85,105.625,17.875,Laos,sporadic hot spot
-0.420055797,0.013,105.625,18.125,Laos,sporadic hot spot
-0.411648322,0.021,105.625,18.375,Vietnam,sporadic hot spot
-0.285878533,0.082,105.625,9.375,Vietnam,sporadic hot spot
-0.226768074,0.171,105.625,9.625,Vietnam,sporadic hot spot
-0.557995384,0,105.625,9.875,Vietnam,sporadic hot spot
-0.148199067,0.368,105.875,11.875,Cambodia,sporadic hot spot
-0.31383549,0.052,105.875,12.125,Cambodia,sporadic hot spot
-0.411099312,0.009,105.875,12.375,Cambodia,sporadic hot spot
-0.470721472,0.002,105.875,12.625,Cambodia,sporadic hot spot
-0.517938607,0.001,105.875,15.875,Laos,sporadic hot spot
-0.420086219,0.009,105.875,16.125,Laos,sporadic hot spot
-0.333010538,0.044,105.875,16.375,Laos,sporadic hot spot
0.246781277,0.181,105.875,17.875,Vietnam,sporadic hot spot
-0.65985008,0,105.875,18.125,Vietnam,sporadic hot spot
-0.603178493,0,105.875,18.375,Vietnam,sporadic hot spot
-0.389914162,0.014,105.875,9.375,Vietnam,sporadic hot spot
-0.395895719,0.014,105.875,9.625,Vietnam,sporadic hot spot
-0.221477711,0.175,106.125,11.875,Cambodia,sporadic hot spot
-0.449628313,0.004,106.125,12.125,Cambodia,sporadic hot spot
-0.211699999,0.196,106.125,12.375,Cambodia,sporadic hot spot
-0.226761745,0.165,106.125,12.625,Cambodia,sporadic hot spot
0.160731391,0.396,106.125,17.625,Vietnam,sporadic hot spot
-0.38707248,0.042,106.125,17.875,Vietnam,sporadic hot spot
-0.683598897,0,106.125,18.125,Vietnam,sporadic hot spot
-0.451826813,0.004,106.125,9.375,Vietnam,sporadic hot spot
-0.458282544,0.004,106.125,9.625,Vietnam,sporadic hot spot
-0.343285159,0.032,106.375,11.875,Cambodia,sporadic hot spot
-0.171389991,0.297,106.375,12.125,Cambodia,sporadic hot spot
-0.532921461,0.001,106.375,12.375,Cambodia,sporadic hot spot
-0.304471248,0.059,106.375,12.625,Cambodia,sporadic hot spot
-0.218204765,0.247,106.375,17.375,Laos,sporadic hot spot
-0.237787261,0.206,106.375,17.625,Vietnam,sporadic hot spot
-0.20711997,0.264,106.375,17.875,Vietnam,sporadic hot spot
-0.414331109,0.009,106.625,11.625,Vietnam,sporadic hot spot
-0.028882073,0.861,106.625,11.875,Cambodia,sporadic hot spot
-0.384708836,0.016,106.625,12.125,Cambodia,sporadic hot spot
-0.547642824,0,106.625,12.375,Cambodia,sporadic hot spot
-0.502147006,0.002,106.625,16.625,Laos,sporadic hot spot
-0.059099164,0.721,106.875,11.625,Vietnam,sporadic hot spot
0.071719085,0.664,106.875,11.875,Vietnam,sporadic hot spot
0.052114374,0.753,106.875,12.125,Cambodia,sporadic hot spot
0.164984608,0.316,106.875,12.375,Cambodia,sporadic hot spot
-0.06953509,0.674,107.125,11.625,Vietnam,sporadic hot spot
-0.123122468,0.455,107.125,11.875,Vietnam,sporadic hot spot
-0.163863935,0.326,107.125,12.125,Cambodia,sporadic hot spot
-0.129205381,0.433,107.375,11.375,Vietnam,sporadic hot spot
-0.292732876,0.074,107.375,11.625,Vietnam,sporadic hot spot
-0.36254144,0.023,107.625,11.125,Vietnam,sporadic hot spot
-0.106998367,0.517,107.625,11.375,Vietnam,sporadic hot spot
0.119766096,0.528,107.875,-7.375,Indonesia,sporadic hot spot
-0.225818385,0.167,107.875,11.125,Vietnam,sporadic hot spot
0.122018366,0.466,107.875,11.375,Vietnam,sporadic hot spot
0.079184063,0.641,108.125,-7.375,Indonesia,sporadic hot spot
0.133921388,0.436,108.125,-7.625,Indonesia,sporadic hot spot
-0.156835385,0.34,108.125,10.875,Vietnam,sporadic hot spot
-0.45573181,0.004,108.125,11.125,Vietnam,sporadic hot spot
0.04339286,0.793,108.125,11.375,Vietnam,sporadic hot spot
0.202686292,0.216,108.375,-7.375,Indonesia,sporadic hot spot
