,lon,lat
36257,135.375,31.625
36258,135.375,31.375
36259,135.375,31.125
36260,135.375,30.875
36261,135.375,30.625
36262,135.375,30.375
36263,135.375,30.125
36264,135.375,29.875
36265,135.375,29.625
36266,135.375,29.375
36267,135.375,29.125
36268,135.375,28.875
36269,135.375,28.625
36270,135.375,28.375
36271,135.375,28.125
36272,135.375,27.875
36273,135.375,27.625
36274,135.375,27.375
36275,135.375,27.125
36276,135.375,26.875
36277,135.375,26.625
36278,135.375,26.375
36279,135.375,26.125
36280,135.375,25.875
36281,135.375,25.625
36282,135.375,25.375
36283,135.375,25.125
36284,135.375,24.875
36285,135.375,24.625
36286,135.375,24.375
36287,135.375,24.125
36288,135.375,23.875
36289,135.375,23.625
36290,135.375,23.375
36291,135.375,23.125
36292,135.375,22.875
36293,135.375,22.625
36294,135.375,22.375
36295,135.375,22.125
36296,135.375,21.875
36297,135.375,21.625
36298,135.375,21.375
36299,135.375,21.125
36300,135.375,20.875
36301,135.375,20.625
36302,135.375,20.375
36303,135.375,20.125
36304,135.375,19.875
36305,135.375,19.625
36306,135.375,19.375
36307,135.375,19.125
36308,135.375,18.875
36309,135.375,18.625
36310,135.375,18.375
36311,135.375,18.125
36312,135.375,17.875
36313,135.375,17.625
36314,135.375,17.375
36315,135.375,17.125
36316,135.375,16.875
36317,135.375,16.625
36318,135.375,16.375
36319,135.375,16.125
36320,135.375,15.875
36321,135.375,15.625
36322,135.375,15.375
36323,135.375,15.125
36324,135.375,14.875
36325,135.375,14.625
36326,135.375,14.375
36327,135.375,14.125
36328,135.375,13.875
36329,135.375,13.625
36330,135.375,13.375
36331,135.375,13.125
36332,135.375,12.875
36333,135.375,12.625
36334,135.375,12.375
36335,135.375,12.125
36336,135.375,11.875
36337,135.375,11.625
36338,135.375,11.375
36339,135.375,11.125
36340,135.375,10.875
36341,135.375,10.625
36342,135.375,10.375
36343,135.375,10.125
36344,135.375,9.875
36345,135.375,9.625
36346,135.375,9.375
36347,135.375,9.125
36348,135.375,8.875
36349,135.375,8.625
36350,135.375,8.375
36351,135.375,8.125
36352,135.375,7.875
36353,135.375,7.625
36354,135.375,7.375
36355,135.375,7.125
36356,135.375,6.875
36357,135.375,6.625
36358,135.375,6.375
36359,135.375,6.125
36360,135.375,5.875
36361,135.375,5.625
36362,135.375,5.375
36363,135.375,5.125
36364,135.375,4.875
36365,135.375,4.625
36366,135.375,4.375
36367,135.375,4.125
36368,135.375,3.875
36369,135.375,3.625
36370,135.375,3.375
36371,135.375,3.125
36372,135.375,2.875
36373,135.375,2.625
36374,135.375,2.375
36375,135.375,2.125
36376,135.375,1.875
36377,135.375,1.625
36378,135.375,1.375
36379,135.375,1.125
36380,135.375,0.875
36381,135.375,0.625
36382,135.375,0.375
36383,135.375,0.125
36384,135.375,-0.125
36385,135.375,-0.375
36386,135.375,-0.625
36387,135.375,-0.875
36388,135.375,-1.125
36389,135.375,-1.375
36390,135.375,-1.625
36391,135.375,-1.875
36392,135.375,-2.125
36393,135.375,-2.375
36394,135.375,-2.625
36395,135.375,-2.875
36396,135.375,-3.125
36397,135.375,-3.375
36398,135.375,-3.625
36399,135.375,-3.875
36400,135.375,-4.125
36401,135.375,-4.375
36402,135.375,-4.625
36403,135.375,-4.875
36404,135.375,-5.125
36405,135.375,-5.375
36406,135.375,-5.625
36407,135.375,-5.875
36408,135.375,-6.125
36409,135.375,-6.375
36410,135.375,-6.625
36411,135.375,-6.875
36412,135.375,-7.125
36413,135.375,-7.375
36414,135.375,-7.625
36415,135.375,-7.875
36416,135.375,-8.125
36417,135.375,-8.375
36418,135.375,-8.625
36419,135.375,-8.875
36420,135.375,-9.125
36421,135.375,-9.375
36422,135.375,-9.625
36423,135.375,-9.875
36424,135.375,-10.125
36425,135.375,-10.375
36426,135.375,-10.625
36427,135.375,-10.875
36428,135.375,-11.125
36429,135.375,-11.375
36430,135.375,-11.625
36431,135.375,-11.875
36432,135.625,31.875
36433,135.625,31.625
36434,135.625,31.375
36435,135.625,31.125
36436,135.625,30.875
36437,135.625,30.625
36438,135.625,30.375
36439,135.625,30.125
36440,135.625,29.875
36441,135.625,29.625
36442,135.625,29.375
36443,135.625,29.125
36444,135.625,28.875
36445,135.625,28.625
36446,135.625,28.375
36447,135.625,28.125
36448,135.625,27.875
36449,135.625,27.625
36450,135.625,27.375
36451,135.625,27.125
36452,135.625,26.875
36453,135.625,26.625
36454,135.625,26.375
36455,135.625,26.125
36456,135.625,25.875
36457,135.625,25.625
36458,135.625,25.375
36459,135.625,25.125
36460,135.625,24.875
36461,135.625,24.625
36462,135.625,24.375
36463,135.625,24.125
36464,135.625,23.875
36465,135.625,23.625
36466,135.625,23.375
36467,135.625,23.125
36468,135.625,22.875
36469,135.625,22.625
36470,135.625,22.375
36471,135.625,22.125
36472,135.625,21.875
36473,135.625,21.625
36474,135.625,21.375
36475,135.625,21.125
36476,135.625,20.875
36477,135.625,20.625
36478,135.625,20.375
36479,135.625,20.125
36480,135.625,19.875
36481,135.625,19.625
36482,135.625,19.375
36483,135.625,19.125
36484,135.625,18.875
36485,135.625,18.625
36486,135.625,18.375
36487,135.625,18.125
36488,135.625,17.875
36489,135.625,17.625
36490,135.625,17.375
36491,135.625,17.125
36492,135.625,16.875
36493,135.625,16.625
36494,135.625,16.375
36495,135.625,16.125
36496,135.625,15.875
36497,135.625,15.625
36498,135.625,15.375
36499,135.625,15.125
36500,135.625,14.875
36501,135.625,14.625
36502,135.625,14.375
36503,135.625,14.125
36504,135.625,13.875
36505,135.625,13.625
36506,135.625,13.375
36507,135.625,13.125
36508,135.625,12.875
36509,135.625,12.625
36510,135.625,12.375
36511,135.625,12.125
36512,135.625,11.875
36513,135.625,11.625
36514,135.625,11.375
36515,135.625,11.125
36516,135.625,10.875
36517,135.625,10.625
36518,135.625,10.375
36519,135.625,10.125
36520,135.625,9.875
36521,135.625,9.625
36522,135.625,9.375
36523,135.625,9.125
36524,135.625,8.875
36525,135.625,8.625
36526,135.625,8.375
36527,135.625,8.125
36528,135.625,7.875
36529,135.625,7.625
36530,135.625,7.375
36531,135.625,7.125
36532,135.625,6.875
36533,135.625,6.625
36534,135.625,6.375
36535,135.625,6.125
36536,135.625,5.875
36537,135.625,5.625
36538,135.625,5.375
36539,135.625,5.125
36540,135.625,4.875
36541,135.625,4.625
36542,135.625,4.375
36543,135.625,4.125
36544,135.625,3.875
36545,135.625,3.625
36546,135.625,3.375
36547,135.625,3.125
36548,135.625,2.875
36549,135.625,2.625
36550,135.625,2.375
36551,135.625,2.125
36552,135.625,1.875
36553,135.625,1.625
36554,135.625,1.375
36555,135.625,1.125
36556,135.625,0.875
36557,135.625,0.625
36558,135.625,0.375
36559,135.625,0.125
36560,135.625,-0.125
36561,135.625,-0.375
36562,135.625,-0.625
36563,135.625,-0.875
36564,135.625,-1.125
36565,135.625,-1.375
36566,135.625,-1.625
36567,135.625,-1.875
36568,135.625,-2.125
36569,135.625,-2.375
36570,135.625,-2.625
36571,135.625,-2.875
36572,135.625,-3.125
36573,135.625,-3.375
36574,135.625,-3.625
36575,135.625,-3.875
36576,135.625,-4.125
36577,135.625,-4.375
36578,135.625,-4.625
36579,135.625,-4.875
36580,135.625,-5.125
36581,135.625,-5.375
36582,135.625,-5.625
36583,135.625,-5.875
36584,135.625,-6.125
36585,135.625,-6.375
36586,135.625,-6.625
36587,135.625,-6.875
36588,135.625,-7.125
36589,135.625,-7.375
36590,135.625,-7.625
36591,135.625,-7.875
36592,135.625,-8.125
36593,135.625,-8.375
36594,135.625,-8.625
36595,135.625,-8.875
36596,135.625,-9.125
36597,135.625,-9.375
36598,135.625,-9.625
36599,135.625,-9.875
36600,135.625,-10.125
36601,135.625,-10.375
36602,135.625,-10.625
36603,135.625,-10.875
36604,135.625,-11.125
36605,135.625,-11.375
36606,135.625,-11.625
36607,135.625,-11.875
36608,135.875,31.875
36609,135.875,31.625
36610,135.875,31.375
36611,135.875,31.125
36612,135.875,30.875
36613,135.875,30.625
36614,135.875,30.375
36615,135.875,30.125
36616,135.875,29.875
36617,135.875,29.625
36618,135.875,29.375
36619,135.875,29.125
36620,135.875,28.875
36621,135.875,28.625
36622,135.875,28.375
36623,135.875,28.125
36624,135.875,27.875
36625,135.875,27.625
36626,135.875,27.375
36627,135.875,27.125
36628,135.875,26.875
36629,135.875,26.625
36630,135.875,26.375
36631,135.875,26.125
36632,135.875,25.875
36633,135.875,25.625
36634,135.875,25.375
36635,135.875,25.125
36636,135.875,24.875
36637,135.875,24.625
36638,135.875,24.375
36639,135.875,24.125
36640,135.875,23.875
36641,135.875,23.625
36642,135.875,23.375
36643,135.875,23.125
36644,135.875,22.875
36645,135.875,22.625
36646,135.875,22.375
36647,135.875,22.125
36648,135.875,21.875
36649,135.875,21.625
36650,135.875,21.375
36651,135.875,21.125
36652,135.875,20.875
36653,135.875,20.625
36654,135.875,20.375
36655,135.875,20.125
36656,135.875,19.875
36657,135.875,19.625
36658,135.875,19.375
36659,135.875,19.125
36660,135.875,18.875
36661,135.875,18.625
36662,135.875,18.375
36663,135.875,18.125
36664,135.875,17.875
36665,135.875,17.625
36666,135.875,17.375
36667,135.875,17.125
36668,135.875,16.875
36669,135.875,16.625
36670,135.875,16.375
36671,135.875,16.125
36672,135.875,15.875
36673,135.875,15.625
36674,135.875,15.375
36675,135.875,15.125
36676,135.875,14.875
36677,135.875,14.625
36678,135.875,14.375
36679,135.875,14.125
36680,135.875,13.875
36681,135.875,13.625
36682,135.875,13.375
36683,135.875,13.125
36684,135.875,12.875
36685,135.875,12.625
36686,135.875,12.375
36687,135.875,12.125
36688,135.875,11.875
36689,135.875,11.625
36690,135.875,11.375
36691,135.875,11.125
36692,135.875,10.875
36693,135.875,10.625
36694,135.875,10.375
36695,135.875,10.125
36696,135.875,9.875
36697,135.875,9.625
36698,135.875,9.375
36699,135.875,9.125
36700,135.875,8.875
36701,135.875,8.625
36702,135.875,8.375
36703,135.875,8.125
36704,135.875,7.875
36705,135.875,7.625
36706,135.875,7.375
36707,135.875,7.125
36708,135.875,6.875
36709,135.875,6.625
36710,135.875,6.375
36711,135.875,6.125
36712,135.875,5.875
36713,135.875,5.625
36714,135.875,5.375
36715,135.875,5.125
36716,135.875,4.875
36717,135.875,4.625
36718,135.875,4.375
36719,135.875,4.125
36720,135.875,3.875
36721,135.875,3.625
36722,135.875,3.375
36723,135.875,3.125
36724,135.875,2.875
36725,135.875,2.625
36726,135.875,2.375
36727,135.875,2.125
36728,135.875,1.875
36729,135.875,1.625
36730,135.875,1.375
36731,135.875,1.125
36732,135.875,0.875
36733,135.875,0.625
36734,135.875,0.375
36735,135.875,0.125
36736,135.875,-0.125
36737,135.875,-0.375
36738,135.875,-0.625
36739,135.875,-0.875
36740,135.875,-1.125
36741,135.875,-1.375
36742,135.875,-1.625
36743,135.875,-1.875
36744,135.875,-2.125
36745,135.875,-2.375
36746,135.875,-2.625
36747,135.875,-2.875
36748,135.875,-3.125
36749,135.875,-3.375
36750,135.875,-3.625
36751,135.875,-3.875
36752,135.875,-4.125
36753,135.875,-4.375
36754,135.875,-4.625
36755,135.875,-4.875
36756,135.875,-5.125
36757,135.875,-5.375
36758,135.875,-5.625
36759,135.875,-5.875
36760,135.875,-6.125
36761,135.875,-6.375
36762,135.875,-6.625
36763,135.875,-6.875
36764,135.875,-7.125
36765,135.875,-7.375
36766,135.875,-7.625
36767,135.875,-7.875
36768,135.875,-8.125
36769,135.875,-8.375
36770,135.875,-8.625
36771,135.875,-8.875
36772,135.875,-9.125
36773,135.875,-9.375
36774,135.875,-9.625
36775,135.875,-9.875
36776,135.875,-10.125
36777,135.875,-10.375
36778,135.875,-10.625
36779,135.875,-10.875
36780,135.875,-11.125
36781,135.875,-11.375
36782,135.875,-11.625
36783,135.875,-11.875
36784,136.125,31.875
36785,136.125,31.625
36786,136.125,31.375
36787,136.125,31.125
36788,136.125,30.875
36789,136.125,30.625
36790,136.125,30.375
36791,136.125,30.125
36792,136.125,29.875
36793,136.125,29.625
36794,136.125,29.375
36795,136.125,29.125
36796,136.125,28.875
36797,136.125,28.625
36798,136.125,28.375
36799,136.125,28.125
36800,136.125,27.875
36801,136.125,27.625
36802,136.125,27.375
36803,136.125,27.125
36804,136.125,26.875
36805,136.125,26.625
36806,136.125,26.375
36807,136.125,26.125
36808,136.125,25.875
36809,136.125,25.625
36810,136.125,25.375
36811,136.125,25.125
36812,136.125,24.875
36813,136.125,24.625
36814,136.125,24.375
36815,136.125,24.125
36816,136.125,23.875
36817,136.125,23.625
36818,136.125,23.375
36819,136.125,23.125
36820,136.125,22.875
36821,136.125,22.625
36822,136.125,22.375
36823,136.125,22.125
36824,136.125,21.875
36825,136.125,21.625
36826,136.125,21.375
36827,136.125,21.125
36828,136.125,20.875
36829,136.125,20.625
36830,136.125,20.375
36831,136.125,20.125
36832,136.125,19.875
36833,136.125,19.625
36834,136.125,19.375
36835,136.125,19.125
36836,136.125,18.875
36837,136.125,18.625
36838,136.125,18.375
36839,136.125,18.125
36840,136.125,17.875
36841,136.125,17.625
36842,136.125,17.375
36843,136.125,17.125
36844,136.125,16.875
36845,136.125,16.625
36846,136.125,16.375
36847,136.125,16.125
36848,136.125,15.875
36849,136.125,15.625
36850,136.125,15.375
36851,136.125,15.125
36852,136.125,14.875
36853,136.125,14.625
36854,136.125,14.375
36855,136.125,14.125
36856,136.125,13.875
36857,136.125,13.625
36858,136.125,13.375
36859,136.125,13.125
36860,136.125,12.875
36861,136.125,12.625
36862,136.125,12.375
36863,136.125,12.125
36864,136.125,11.875
36865,136.125,11.625
36866,136.125,11.375
36867,136.125,11.125
36868,136.125,10.875
36869,136.125,10.625
36870,136.125,10.375
36871,136.125,10.125
36872,136.125,9.875
36873,136.125,9.625
36874,136.125,9.375
36875,136.125,9.125
36876,136.125,8.875
36877,136.125,8.625
36878,136.125,8.375
36879,136.125,8.125
36880,136.125,7.875
36881,136.125,7.625
36882,136.125,7.375
36883,136.125,7.125
36884,136.125,6.875
36885,136.125,6.625
36886,136.125,6.375
36887,136.125,6.125
36888,136.125,5.875
36889,136.125,5.625
36890,136.125,5.375
36891,136.125,5.125
36892,136.125,4.875
36893,136.125,4.625
36894,136.125,4.375
36895,136.125,4.125
36896,136.125,3.875
36897,136.125,3.625
36898,136.125,3.375
36899,136.125,3.125
36900,136.125,2.875
36901,136.125,2.625
36902,136.125,2.375
36903,136.125,2.125
36904,136.125,1.875
36905,136.125,1.625
36906,136.125,1.375
36907,136.125,1.125
36908,136.125,0.875
36909,136.125,0.625
36910,136.125,0.375
36911,136.125,0.125
36912,136.125,-0.125
36913,136.125,-0.375
36914,136.125,-0.625
36915,136.125,-0.875
36916,136.125,-1.125
36917,136.125,-1.375
36918,136.125,-1.625
36919,136.125,-1.875
36920,136.125,-2.125
36921,136.125,-2.375
36922,136.125,-2.625
36923,136.125,-2.875
36924,136.125,-3.125
36925,136.125,-3.375
36926,136.125,-3.625
36927,136.125,-3.875
36928,136.125,-4.125
36929,136.125,-4.375
36930,136.125,-4.625
36931,136.125,-4.875
36932,136.125,-5.125
36933,136.125,-5.375
36934,136.125,-5.625
36935,136.125,-5.875
36936,136.125,-6.125
36937,136.125,-6.375
36938,136.125,-6.625
36939,136.125,-6.875
36940,136.125,-7.125
36941,136.125,-7.375
36942,136.125,-7.625
36943,136.125,-7.875
36944,136.125,-8.125
36945,136.125,-8.375
36946,136.125,-8.625
36947,136.125,-8.875
36948,136.125,-9.125
36949,136.125,-9.375
36950,136.125,-9.625
36951,136.125,-9.875
36952,136.125,-10.125
36953,136.125,-10.375
36954,136.125,-10.625
36955,136.125,-10.875
36956,136.125,-11.125
36957,136.125,-11.375
36958,136.125,-11.625
36959,136.125,-11.875
36960,136.375,31.875
36961,136.375,31.625
36962,136.375,31.375
36963,136.375,31.125
36964,136.375,30.875
36965,136.375,30.625
36966,136.375,30.375
36967,136.375,30.125
36968,136.375,29.875
36969,136.375,29.625
36970,136.375,29.375
36971,136.375,29.125
36972,136.375,28.875
36973,136.375,28.625
36974,136.375,28.375
36975,136.375,28.125
36976,136.375,27.875
36977,136.375,27.625
36978,136.375,27.375
36979,136.375,27.125
36980,136.375,26.875
36981,136.375,26.625
36982,136.375,26.375
36983,136.375,26.125
36984,136.375,25.875
36985,136.375,25.625
36986,136.375,25.375
36987,136.375,25.125
36988,136.375,24.875
36989,136.375,24.625
36990,136.375,24.375
36991,136.375,24.125
36992,136.375,23.875
36993,136.375,23.625
36994,136.375,23.375
36995,136.375,23.125
36996,136.375,22.875
36997,136.375,22.625
36998,136.375,22.375
36999,136.375,22.125
37000,136.375,21.875
37001,136.375,21.625
37002,136.375,21.375
37003,136.375,21.125
37004,136.375,20.875
37005,136.375,20.625
37006,136.375,20.375
37007,136.375,20.125
37008,136.375,19.875
37009,136.375,19.625
37010,136.375,19.375
37011,136.375,19.125
37012,136.375,18.875
37013,136.375,18.625
37014,136.375,18.375
37015,136.375,18.125
37016,136.375,17.875
37017,136.375,17.625
37018,136.375,17.375
37019,136.375,17.125
37020,136.375,16.875
37021,136.375,16.625
37022,136.375,16.375
37023,136.375,16.125
37024,136.375,15.875
37025,136.375,15.625
37026,136.375,15.375
37027,136.375,15.125
37028,136.375,14.875
37029,136.375,14.625
37030,136.375,14.375
37031,136.375,14.125
37032,136.375,13.875
37033,136.375,13.625
37034,136.375,13.375
37035,136.375,13.125
37036,136.375,12.875
37037,136.375,12.625
37038,136.375,12.375
37039,136.375,12.125
37040,136.375,11.875
37041,136.375,11.625
37042,136.375,11.375
37043,136.375,11.125
37044,136.375,10.875
37045,136.375,10.625
37046,136.375,10.375
37047,136.375,10.125
37048,136.375,9.875
37049,136.375,9.625
37050,136.375,9.375
37051,136.375,9.125
37052,136.375,8.875
37053,136.375,8.625
37054,136.375,8.375
37055,136.375,8.125
37056,136.375,7.875
37057,136.375,7.625
37058,136.375,7.375
37059,136.375,7.125
37060,136.375,6.875
37061,136.375,6.625
37062,136.375,6.375
37063,136.375,6.125
37064,136.375,5.875
37065,136.375,5.625
37066,136.375,5.375
37067,136.375,5.125
37068,136.375,4.875
37069,136.375,4.625
37070,136.375,4.375
37071,136.375,4.125
37072,136.375,3.875
37073,136.375,3.625
37074,136.375,3.375
37075,136.375,3.125
37076,136.375,2.875
37077,136.375,2.625
37078,136.375,2.375
37079,136.375,2.125
37080,136.375,1.875
37081,136.375,1.625
37082,136.375,1.375
37083,136.375,1.125
37084,136.375,0.875
37085,136.375,0.625
37086,136.375,0.375
37087,136.375,0.125
37088,136.375,-0.125
37089,136.375,-0.375
37090,136.375,-0.625
37091,136.375,-0.875
37092,136.375,-1.125
37093,136.375,-1.375
37094,136.375,-1.625
37095,136.375,-1.875
37096,136.375,-2.125
37097,136.375,-2.375
37098,136.375,-2.625
37099,136.375,-2.875
37100,136.375,-3.125
37101,136.375,-3.375
37102,136.375,-3.625
37103,136.375,-3.875
37104,136.375,-4.125
37105,136.375,-4.375
37106,136.375,-4.625
37107,136.375,-4.875
37108,136.375,-5.125
37109,136.375,-5.375
37110,136.375,-5.625
37111,136.375,-5.875
37112,136.375,-6.125
37113,136.375,-6.375
37114,136.375,-6.625
37115,136.375,-6.875
37116,136.375,-7.125
37117,136.375,-7.375
37118,136.375,-7.625
37119,136.375,-7.875
37120,136.375,-8.125
37121,136.375,-8.375
37122,136.375,-8.625
37123,136.375,-8.875
37124,136.375,-9.125
37125,136.375,-9.375
37126,136.375,-9.625
37127,136.375,-9.875
37128,136.375,-10.125
37129,136.375,-10.375
37130,136.375,-10.625
37131,136.375,-10.875
37132,136.375,-11.125
37133,136.375,-11.375
37134,136.375,-11.625
37135,136.375,-11.875
37136,136.625,31.875
37137,136.625,31.625
37138,136.625,31.375
37139,136.625,31.125
37140,136.625,30.875
37141,136.625,30.625
37142,136.625,30.375
37143,136.625,30.125
37144,136.625,29.875
37145,136.625,29.625
37146,136.625,29.375
37147,136.625,29.125
37148,136.625,28.875
37149,136.625,28.625
37150,136.625,28.375
37151,136.625,28.125
37152,136.625,27.875
37153,136.625,27.625
37154,136.625,27.375
37155,136.625,27.125
37156,136.625,26.875
37157,136.625,26.625
37158,136.625,26.375
37159,136.625,26.125
37160,136.625,25.875
37161,136.625,25.625
37162,136.625,25.375
37163,136.625,25.125
37164,136.625,24.875
37165,136.625,24.625
37166,136.625,24.375
37167,136.625,24.125
37168,136.625,23.875
37169,136.625,23.625
37170,136.625,23.375
37171,136.625,23.125
37172,136.625,22.875
37173,136.625,22.625
37174,136.625,22.375
37175,136.625,22.125
37176,136.625,21.875
37177,136.625,21.625
37178,136.625,21.375
37179,136.625,21.125
37180,136.625,20.875
37181,136.625,20.625
37182,136.625,20.375
37183,136.625,20.125
37184,136.625,19.875
37185,136.625,19.625
37186,136.625,19.375
37187,136.625,19.125
37188,136.625,18.875
37189,136.625,18.625
37190,136.625,18.375
37191,136.625,18.125
37192,136.625,17.875
37193,136.625,17.625
37194,136.625,17.375
37195,136.625,17.125
37196,136.625,16.875
37197,136.625,16.625
37198,136.625,16.375
37199,136.625,16.125
37200,136.625,15.875
37201,136.625,15.625
37202,136.625,15.375
37203,136.625,15.125
37204,136.625,14.875
37205,136.625,14.625
37206,136.625,14.375
37207,136.625,14.125
37208,136.625,13.875
37209,136.625,13.625
37210,136.625,13.375
37211,136.625,13.125
37212,136.625,12.875
37213,136.625,12.625
37214,136.625,12.375
37215,136.625,12.125
37216,136.625,11.875
37217,136.625,11.625
37218,136.625,11.375
37219,136.625,11.125
37220,136.625,10.875
37221,136.625,10.625
37222,136.625,10.375
37223,136.625,10.125
37224,136.625,9.875
37225,136.625,9.625
37226,136.625,9.375
37227,136.625,9.125
37228,136.625,8.875
37229,136.625,8.625
37230,136.625,8.375
37231,136.625,8.125
37232,136.625,7.875
37233,136.625,7.625
37234,136.625,7.375
37235,136.625,7.125
37236,136.625,6.875
37237,136.625,6.625
37238,136.625,6.375
37239,136.625,6.125
37240,136.625,5.875
37241,136.625,5.625
37242,136.625,5.375
37243,136.625,5.125
37244,136.625,4.875
37245,136.625,4.625
37246,136.625,4.375
37247,136.625,4.125
37248,136.625,3.875
37249,136.625,3.625
37250,136.625,3.375
37251,136.625,3.125
37252,136.625,2.875
37253,136.625,2.625
37254,136.625,2.375
37255,136.625,2.125
37256,136.625,1.875
37257,136.625,1.625
37258,136.625,1.375
37259,136.625,1.125
37260,136.625,0.875
37261,136.625,0.625
37262,136.625,0.375
37263,136.625,0.125
37264,136.625,-0.125
37265,136.625,-0.375
37266,136.625,-0.625
37267,136.625,-0.875
37268,136.625,-1.125
37269,136.625,-1.375
37270,136.625,-1.625
37271,136.625,-1.875
37272,136.625,-2.125
37273,136.625,-2.375
37274,136.625,-2.625
37275,136.625,-2.875
37276,136.625,-3.125
37277,136.625,-3.375
37278,136.625,-3.625
37279,136.625,-3.875
37280,136.625,-4.125
37281,136.625,-4.375
37282,136.625,-4.625
37283,136.625,-4.875
37284,136.625,-5.125
37285,136.625,-5.375
37286,136.625,-5.625
37287,136.625,-5.875
37288,136.625,-6.125
37289,136.625,-6.375
37290,136.625,-6.625
37291,136.625,-6.875
37292,136.625,-7.125
37293,136.625,-7.375
37294,136.625,-7.625
37295,136.625,-7.875
37296,136.625,-8.125
37297,136.625,-8.375
37298,136.625,-8.625
37299,136.625,-8.875
37300,136.625,-9.125
37301,136.625,-9.375
37302,136.625,-9.625
37303,136.625,-9.875
37304,136.625,-10.125
37305,136.625,-10.375
37306,136.625,-10.625
37307,136.625,-10.875
37308,136.625,-11.125
37309,136.625,-11.375
37310,136.625,-11.625
37311,136.625,-11.875
37312,136.875,31.875
37313,136.875,31.625
37314,136.875,31.375
37315,136.875,31.125
37316,136.875,30.875
37317,136.875,30.625
37318,136.875,30.375
37319,136.875,30.125
37320,136.875,29.875
37321,136.875,29.625
37322,136.875,29.375
37323,136.875,29.125
37324,136.875,28.875
37325,136.875,28.625
37326,136.875,28.375
37327,136.875,28.125
37328,136.875,27.875
37329,136.875,27.625
37330,136.875,27.375
37331,136.875,27.125
37332,136.875,26.875
37333,136.875,26.625
37334,136.875,26.375
37335,136.875,26.125
37336,136.875,25.875
37337,136.875,25.625
37338,136.875,25.375
37339,136.875,25.125
37340,136.875,24.875
37341,136.875,24.625
37342,136.875,24.375
37343,136.875,24.125
37344,136.875,23.875
37345,136.875,23.625
37346,136.875,23.375
37347,136.875,23.125
37348,136.875,22.875
37349,136.875,22.625
37350,136.875,22.375
37351,136.875,22.125
37352,136.875,21.875
37353,136.875,21.625
37354,136.875,21.375
37355,136.875,21.125
37356,136.875,20.875
37357,136.875,20.625
37358,136.875,20.375
37359,136.875,20.125
37360,136.875,19.875
37361,136.875,19.625
37362,136.875,19.375
37363,136.875,19.125
37364,136.875,18.875
37365,136.875,18.625
37366,136.875,18.375
37367,136.875,18.125
37368,136.875,17.875
37369,136.875,17.625
37370,136.875,17.375
37371,136.875,17.125
37372,136.875,16.875
37373,136.875,16.625
37374,136.875,16.375
37375,136.875,16.125
37376,136.875,15.875
37377,136.875,15.625
37378,136.875,15.375
37379,136.875,15.125
37380,136.875,14.875
37381,136.875,14.625
37382,136.875,14.375
37383,136.875,14.125
37384,136.875,13.875
37385,136.875,13.625
37386,136.875,13.375
37387,136.875,13.125
37388,136.875,12.875
37389,136.875,12.625
37390,136.875,12.375
37391,136.875,12.125
37392,136.875,11.875
37393,136.875,11.625
37394,136.875,11.375
37395,136.875,11.125
37396,136.875,10.875
37397,136.875,10.625
37398,136.875,10.375
37399,136.875,10.125
37400,136.875,9.875
37401,136.875,9.625
37402,136.875,9.375
37403,136.875,9.125
37404,136.875,8.875
37405,136.875,8.625
37406,136.875,8.375
37407,136.875,8.125
37408,136.875,7.875
37409,136.875,7.625
37410,136.875,7.375
37411,136.875,7.125
37412,136.875,6.875
37413,136.875,6.625
37414,136.875,6.375
37415,136.875,6.125
37416,136.875,5.875
37417,136.875,5.625
37418,136.875,5.375
37419,136.875,5.125
37420,136.875,4.875
37421,136.875,4.625
37422,136.875,4.375
37423,136.875,4.125
37424,136.875,3.875
37425,136.875,3.625
37426,136.875,3.375
37427,136.875,3.125
37428,136.875,2.875
37429,136.875,2.625
37430,136.875,2.375
37431,136.875,2.125
37432,136.875,1.875
37433,136.875,1.625
37434,136.875,1.375
37435,136.875,1.125
37436,136.875,0.875
37437,136.875,0.625
37438,136.875,0.375
37439,136.875,0.125
37440,136.875,-0.125
37441,136.875,-0.375
37442,136.875,-0.625
37443,136.875,-0.875
37444,136.875,-1.125
37445,136.875,-1.375
37446,136.875,-1.625
37447,136.875,-1.875
37448,136.875,-2.125
37449,136.875,-2.375
37450,136.875,-2.625
37451,136.875,-2.875
37452,136.875,-3.125
37453,136.875,-3.375
37454,136.875,-3.625
37455,136.875,-3.875
37456,136.875,-4.125
37457,136.875,-4.375
37458,136.875,-4.625
37459,136.875,-4.875
37460,136.875,-5.125
37461,136.875,-5.375
37462,136.875,-5.625
37463,136.875,-5.875
37464,136.875,-6.125
37465,136.875,-6.375
37466,136.875,-6.625
37467,136.875,-6.875
37468,136.875,-7.125
37469,136.875,-7.375
37470,136.875,-7.625
37471,136.875,-7.875
37472,136.875,-8.125
37473,136.875,-8.375
37474,136.875,-8.625
37475,136.875,-8.875
37476,136.875,-9.125
37477,136.875,-9.375
37478,136.875,-9.625
37479,136.875,-9.875
37480,136.875,-10.125
37481,136.875,-10.375
37482,136.875,-10.625
37483,136.875,-10.875
37484,136.875,-11.125
37485,136.875,-11.375
37486,136.875,-11.625
37487,136.875,-11.875
37488,137.125,31.875
37489,137.125,31.625
37490,137.125,31.375
37491,137.125,31.125
37492,137.125,30.875
37493,137.125,30.625
37494,137.125,30.375
37495,137.125,30.125
37496,137.125,29.875
37497,137.125,29.625
