lon,lat,Code,Country
98.375,18.875,THA,Thailand
112.375,-7.625,IDN,Indonesia
104.125,1.125,IDN,Indonesia
105.875,19.875,VNM,Vietnam
98.875,21.375,MMR,Myanmar
100.625,15.375,THA,Thailand
140.375,-7.875,IDN,Indonesia
118.625,5.375,MYS,Malaysia
135.375,-3.625,IDN,Indonesia
108.375,15.875,VNM,Vietnam
101.125,-2.375,IDN,Indonesia
93.125,20.375,MMR,Myanmar
105.375,15.375,THA,Thailand
95.875,22.375,MMR,Myanmar
137.375,-2.125,IDN,Indonesia
98.875,16.125,THA,Thailand
93.375,20.375,MMR,Myanmar
112.375,1.625,MYS,Malaysia
125.125,8.125,PHL,Philippines
134.125,-3.125,IDN,Indonesia
103.875,1.375,SGP,Singapore
124.375,10.625,PHL,Philippines
120.375,-2.125,IDN,Indonesia
124.375,9.875,PHL,Philippines
95.125,17.125,MMR,Myanmar
95.375,19.625,MMR,Myanmar
132.625,-0.875,IDN,Indonesia
103.125,19.375,LAO,Laos
100.625,1.125,IDN,Indonesia
114.875,-0.125,IDN,Indonesia
100.375,5.625,MYS,Malaysia
124.875,7.125,PHL,Philippines
108.125,11.875,VNM,Vietnam
99.125,2.125,IDN,Indonesia
105.625,-1.625,IDN,Indonesia
101.625,-0.125,IDN,Indonesia
99.875,13.625,THA,Thailand
101.125,2.125,IDN,Indonesia
108.625,14.875,VNM,Vietnam
112.625,-0.375,IDN,Indonesia
104.125,21.125,VNM,Vietnam
101.625,0.375,IDN,Indonesia
100.875,18.375,THA,Thailand
113.875,2.875,MYS,Malaysia
96.375,24.875,MMR,Myanmar
105.625,15.375,LAO,Laos
104.375,15.875,THA,Thailand
131.375,-4.125,IDN,Indonesia
116.625,5.375,MYS,Malaysia
97.375,23.375,MMR,Myanmar
116.625,0.625,IDN,Indonesia
110.625,1.125,MYS,Malaysia
100.375,19.375,THA,Thailand
101.375,-0.875,IDN,Indonesia
105.875,21.625,VNM,Vietnam
135.125,-4.125,IDN,Indonesia
102.125,13.125,THA,Thailand
111.375,-2.875,IDN,Indonesia
114.625,1.625,MYS,Malaysia
100.625,20.625,LAO,Laos
99.625,12.125,THA,Thailand
117.875,1.625,IDN,Indonesia
139.125,-7.125,IDN,Indonesia
115.125,-3.875,IDN,Indonesia
114.375,3.125,MYS,Malaysia
96.375,16.875,MMR,Myanmar
110.125,1.375,MYS,Malaysia
98.875,14.875,THA,Thailand
128.375,1.375,IDN,Indonesia
99.375,17.625,THA,Thailand
122.125,-4.125,IDN,Indonesia
100.625,4.375,MYS,Malaysia
136.375,-2.375,IDN,Indonesia
124.875,-9.375,IDN,Indonesia
97.875,18.875,THA,Thailand
103.375,1.125,IDN,Indonesia
117.375,6.125,MYS,Malaysia
99.125,21.375,MMR,Myanmar
124.875,6.375,PHL,Philippines
104.125,15.875,THA,Thailand
116.625,-0.375,IDN,Indonesia
121.375,-2.625,IDN,Indonesia
100.375,-1.125,IDN,Indonesia
112.625,-2.875,IDN,Indonesia
131.125,-8.125,IDN,Indonesia
105.125,16.125,LAO,Laos
102.125,18.375,LAO,Laos
108.375,-7.125,IDN,Indonesia
128.375,-0.875,IDN,Indonesia
103.375,14.875,THA,Thailand
110.125,-1.875,IDN,Indonesia
103.625,20.625,LAO,Laos
140.125,-5.375,IDN,Indonesia
114.625,0.625,IDN,Indonesia
139.625,-4.375,IDN,Indonesia
95.375,15.875,MMR,Myanmar
132.125,-1.625,IDN,Indonesia
137.625,-3.625,IDN,Indonesia
103.875,15.125,THA,Thailand
119.125,10.125,PHL,Philippines
97.375,4.625,IDN,Indonesia
106.875,14.125,KHM,Cambodia
103.375,18.125,THA,Thailand
98.875,18.875,THA,Thailand
105.875,21.375,VNM,Vietnam
96.375,24.125,MMR,Myanmar
99.125,17.125,THA,Thailand
114.125,-3.125,IDN,Indonesia
99.375,2.625,IDN,Indonesia
116.125,4.625,MYS,Malaysia
137.625,-4.375,IDN,Indonesia
105.125,15.875,THA,Thailand
114.875,2.625,MYS,Malaysia
107.375,15.125,LAO,Laos
101.375,-2.125,IDN,Indonesia
105.125,19.875,VNM,Vietnam
104.375,12.625,KHM,Cambodia
98.125,18.875,THA,Thailand
122.125,-3.125,IDN,Indonesia
103.625,-1.625,IDN,Indonesia
95.125,23.125,MMR,Myanmar
133.375,-4.125,IDN,Indonesia
125.625,9.125,PHL,Philippines
103.875,-4.125,IDN,Indonesia
99.875,9.125,THA,Thailand
97.375,18.125,MMR,Myanmar
103.875,-3.125,IDN,Indonesia
121.875,-3.625,IDN,Indonesia
120.125,-9.875,IDN,Indonesia
104.875,11.625,KHM,Cambodia
137.625,-3.125,IDN,Indonesia
123.375,-10.625,IDN,Indonesia
134.625,-2.625,IDN,Indonesia
95.375,5.375,IDN,Indonesia
102.875,-0.125,IDN,Indonesia
111.625,1.625,MYS,Malaysia
103.625,15.125,THA,Thailand
101.375,12.625,THA,Thailand
100.125,-0.375,IDN,Indonesia
97.125,24.125,MMR,Myanmar
122.625,-4.375,IDN,Indonesia
101.625,19.875,LAO,Laos
107.375,12.875,KHM,Cambodia
112.875,2.625,MYS,Malaysia
114.875,2.375,MYS,Malaysia
102.625,19.625,LAO,Laos
113.875,1.125,IDN,Indonesia
96.625,17.625,MMR,Myanmar
100.375,0.125,IDN,Indonesia
115.375,2.625,IDN,Indonesia
98.875,17.375,THA,Thailand
133.375,-2.125,IDN,Indonesia
99.625,13.125,THA,Thailand
136.375,-4.625,IDN,Indonesia
100.125,1.625,IDN,Indonesia
94.125,18.875,MMR,Myanmar
96.375,26.875,MMR,Myanmar
102.875,5.125,MYS,Malaysia
106.875,11.125,VNM,Vietnam
113.625,-0.875,IDN,Indonesia
119.625,-5.125,IDN,Indonesia
114.875,4.375,BRN,Brunei
104.625,17.625,LAO,Laos
116.875,3.125,IDN,Indonesia
99.625,11.875,THA,Thailand
107.875,16.125,VNM,Vietnam
98.125,27.125,MMR,Myanmar
113.625,1.875,MYS,Malaysia
100.875,-0.625,IDN,Indonesia
136.625,-4.625,IDN,Indonesia
104.625,21.625,VNM,Vietnam
100.125,-0.125,IDN,Indonesia
107.375,-6.625,IDN,Indonesia
100.375,-0.375,IDN,Indonesia
100.625,2.125,IDN,Indonesia
100.125,14.875,THA,Thailand
101.875,20.625,LAO,Laos
113.375,-1.125,IDN,Indonesia
102.375,13.375,KHM,Cambodia
103.875,15.625,THA,Thailand
116.125,-0.625,IDN,Indonesia
99.125,1.375,IDN,Indonesia
103.375,-3.875,IDN,Indonesia
99.375,20.625,MMR,Myanmar
103.375,14.375,THA,Thailand
123.125,0.625,IDN,Indonesia
97.875,20.625,MMR,Myanmar
98.625,15.375,THA,Thailand
121.125,15.375,PHL,Philippines
98.875,2.375,IDN,Indonesia
115.625,3.125,IDN,Indonesia
139.125,-4.875,IDN,Indonesia
99.625,21.625,MMR,Myanmar
95.625,23.375,MMR,Myanmar
120.375,-1.625,IDN,Indonesia
116.125,6.125,MYS,Malaysia
116.375,0.625,IDN,Indonesia
139.375,-7.125,IDN,Indonesia
100.125,16.875,THA,Thailand
107.375,11.125,VNM,Vietnam
96.375,21.125,MMR,Myanmar
101.875,15.125,THA,Thailand
103.625,13.625,KHM,Cambodia
102.125,2.625,MYS,Malaysia
101.375,0.625,IDN,Indonesia
103.375,12.375,KHM,Cambodia
109.125,11.625,VNM,Vietnam
101.875,15.875,THA,Thailand
98.875,14.375,THA,Thailand
98.625,21.625,MMR,Myanmar
97.625,3.125,IDN,Indonesia
99.125,-1.625,IDN,Indonesia
120.125,-2.625,IDN,Indonesia
116.375,-8.375,IDN,Indonesia
97.875,27.625,MMR,Myanmar
125.125,11.875,PHL,Philippines
98.375,16.875,MMR,Myanmar
97.875,18.375,THA,Thailand
122.125,7.125,PHL,Philippines
96.875,23.375,MMR,Myanmar
104.875,-5.375,IDN,Indonesia
109.125,13.625,VNM,Vietnam
122.875,11.375,PHL,Philippines
118.375,5.125,MYS,Malaysia
99.375,16.375,THA,Thailand
100.125,1.875,IDN,Indonesia
101.875,5.625,MYS,Malaysia
101.375,2.875,MYS,Malaysia
96.625,18.375,MMR,Myanmar
104.875,14.375,KHM,Cambodia
123.375,8.375,PHL,Philippines
98.625,16.375,MMR,Myanmar
133.375,-3.875,IDN,Indonesia
103.125,21.875,VNM,Vietnam
100.875,14.875,THA,Thailand
96.625,4.375,IDN,Indonesia
94.875,22.125,MMR,Myanmar
102.625,17.625,THA,Thailand
101.875,5.375,MYS,Malaysia
120.625,-1.875,IDN,Indonesia
99.125,20.125,MMR,Myanmar
97.625,16.375,MMR,Myanmar
97.125,4.875,IDN,Indonesia
128.625,1.125,IDN,Indonesia
123.875,7.875,PHL,Philippines
98.875,1.875,IDN,Indonesia
96.875,26.375,MMR,Myanmar
139.875,-3.375,IDN,Indonesia
113.625,1.125,IDN,Indonesia
119.875,-5.375,IDN,Indonesia
139.625,-7.625,IDN,Indonesia
104.625,20.875,VNM,Vietnam
116.375,-1.375,IDN,Indonesia
99.375,21.375,MMR,Myanmar
97.375,20.125,MMR,Myanmar
103.875,-3.625,IDN,Indonesia
103.625,2.125,MYS,Malaysia
96.125,25.875,MMR,Myanmar
103.625,16.875,THA,Thailand
107.375,21.375,VNM,Vietnam
107.125,16.375,VNM,Vietnam
96.625,24.375,MMR,Myanmar
101.125,15.125,THA,Thailand
101.375,0.875,IDN,Indonesia
108.625,11.625,VNM,Vietnam
101.625,12.875,THA,Thailand
100.625,5.375,MYS,Malaysia
115.125,-3.125,IDN,Indonesia
101.125,14.875,THA,Thailand
104.875,-4.625,IDN,Indonesia
124.375,6.625,PHL,Philippines
104.375,-2.625,IDN,Indonesia
114.125,-0.875,IDN,Indonesia
121.875,13.375,PHL,Philippines
109.625,0.875,IDN,Indonesia
138.125,-3.375,IDN,Indonesia
121.625,0.875,IDN,Indonesia
139.375,-6.125,IDN,Indonesia
95.625,20.625,MMR,Myanmar
104.875,17.375,LAO,Laos
112.625,0.625,IDN,Indonesia
102.625,0.625,IDN,Indonesia
139.375,-4.875,IDN,Indonesia
124.375,8.375,PHL,Philippines
120.625,-9.875,IDN,Indonesia
95.375,20.375,MMR,Myanmar
101.375,20.375,LAO,Laos
116.875,2.375,IDN,Indonesia
120.625,17.125,PHL,Philippines
113.875,-8.125,IDN,Indonesia
103.625,20.375,LAO,Laos
106.625,13.125,KHM,Cambodia
92.625,21.125,MMR,Myanmar
139.875,-3.125,IDN,Indonesia
110.375,-7.625,IDN,Indonesia
102.125,17.375,THA,Thailand
134.125,-0.875,IDN,Indonesia
108.125,-6.375,IDN,Indonesia
111.125,-1.375,IDN,Indonesia
103.125,2.125,MYS,Malaysia
106.875,14.375,LAO,Laos
97.625,24.375,MMR,Myanmar
100.375,18.875,THA,Thailand
94.625,18.375,MMR,Myanmar
106.875,-7.375,IDN,Indonesia
100.625,17.625,THA,Thailand
113.375,0.625,IDN,Indonesia
115.125,-3.625,IDN,Indonesia
134.625,-3.875,IDN,Indonesia
119.375,10.625,PHL,Philippines
96.625,22.875,MMR,Myanmar
107.125,11.625,VNM,Vietnam
104.625,11.125,KHM,Cambodia
98.125,28.125,MMR,Myanmar
117.375,-0.625,IDN,Indonesia
139.625,-2.625,IDN,Indonesia
105.625,-5.125,IDN,Indonesia
104.125,14.875,THA,Thailand
101.625,13.125,THA,Thailand
102.875,-2.125,IDN,Indonesia
114.125,1.125,IDN,Indonesia
100.625,15.625,THA,Thailand
102.125,13.375,THA,Thailand
98.375,8.375,THA,Thailand
137.625,-2.625,IDN,Indonesia
110.125,-0.125,IDN,Indonesia
106.125,14.625,LAO,Laos
98.625,15.125,THA,Thailand
109.875,-0.375,IDN,Indonesia
115.875,5.125,MYS,Malaysia
94.375,21.625,MMR,Myanmar
140.375,-4.375,IDN,Indonesia
114.125,-2.125,IDN,Indonesia
95.375,26.375,MMR,Myanmar
111.375,1.375,MYS,Malaysia
121.375,18.875,PHL,Philippines
122.125,11.375,PHL,Philippines
100.875,2.125,IDN,Indonesia
119.125,-3.125,IDN,Indonesia
96.125,22.625,MMR,Myanmar
115.375,-3.375,IDN,Indonesia
115.125,2.875,MYS,Malaysia
107.125,14.625,LAO,Laos
112.125,1.375,MYS,Malaysia
99.875,16.375,THA,Thailand
114.875,2.125,IDN,Indonesia
116.375,0.875,IDN,Indonesia
96.375,19.625,MMR,Myanmar
95.625,5.375,IDN,Indonesia
97.625,22.625,MMR,Myanmar
125.125,8.375,PHL,Philippines
94.625,21.375,MMR,Myanmar
103.125,18.875,LAO,Laos
104.875,20.375,VNM,Vietnam
99.125,20.375,MMR,Myanmar
134.625,-3.375,IDN,Indonesia
103.375,21.875,VNM,Vietnam
104.625,17.875,LAO,Laos
103.875,20.375,LAO,Laos
93.875,23.125,MMR,Myanmar
120.875,-2.375,IDN,Indonesia
101.625,4.375,MYS,Malaysia
126.375,7.375,PHL,Philippines
117.875,8.875,PHL,Philippines
106.125,18.125,VNM,Vietnam
115.375,2.125,IDN,Indonesia
101.375,15.875,THA,Thailand
102.375,-3.875,IDN,Indonesia
124.375,-9.625,IDN,Indonesia
99.625,1.125,IDN,Indonesia
117.125,6.625,MYS,Malaysia
105.375,9.625,VNM,Vietnam
98.375,14.875,THA,Thailand
98.125,17.875,THA,Thailand
105.875,-3.125,IDN,Indonesia
109.375,-0.875,IDN,Indonesia
123.375,12.125,PHL,Philippines
97.875,2.625,IDN,Indonesia
115.125,0.375,IDN,Indonesia
137.625,-3.875,IDN,Indonesia
105.375,16.375,LAO,Laos
103.375,19.625,LAO,Laos
95.625,25.875,MMR,Myanmar
132.875,-3.375,IDN,Indonesia
108.625,13.375,VNM,Vietnam
121.125,13.375,PHL,Philippines
108.375,11.375,VNM,Vietnam
95.875,20.125,MMR,Myanmar
104.125,13.125,KHM,Cambodia
105.875,13.625,KHM,Cambodia
105.125,-5.125,IDN,Indonesia
124.125,9.625,PHL,Philippines
102.625,-3.125,IDN,Indonesia
99.375,2.375,IDN,Indonesia
103.875,16.125,THA,Thailand
99.375,16.875,THA,Thailand
103.375,-2.125,IDN,Indonesia
100.125,0.875,IDN,Indonesia
101.625,1.375,IDN,Indonesia
108.375,12.125,VNM,Vietnam
112.125,-3.125,IDN,Indonesia
124.625,8.125,PHL,Philippines
105.625,12.625,KHM,Cambodia
102.375,20.125,LAO,Laos
105.375,16.625,LAO,Laos
104.375,19.625,VNM,Vietnam
104.125,-4.375,IDN,Indonesia
108.125,15.625,VNM,Vietnam
102.875,20.125,LAO,Laos
137.875,-5.125,IDN,Indonesia
123.375,-0.875,IDN,Indonesia
125.625,8.125,PHL,Philippines
113.875,-0.875,IDN,Indonesia
103.125,0.125,IDN,Indonesia
97.625,22.875,MMR,Myanmar
105.625,-5.625,IDN,Indonesia
119.625,-1.375,IDN,Indonesia
116.625,-0.875,IDN,Indonesia
106.375,16.375,LAO,Laos
134.625,-3.125,IDN,Indonesia
106.875,13.875,KHM,Cambodia
104.875,10.625,KHM,Cambodia
130.375,-3.125,IDN,Indonesia
137.375,-4.375,IDN,Indonesia
121.625,-3.375,IDN,Indonesia
102.625,-2.625,IDN,Indonesia
116.625,3.375,IDN,Indonesia
95.625,19.125,MMR,Myanmar
103.875,19.375,LAO,Laos
120.875,17.875,PHL,Philippines
102.125,20.875,LAO,Laos
92.875,21.875,MMR,Myanmar
122.375,7.375,PHL,Philippines
94.875,17.875,MMR,Myanmar
139.125,-2.375,IDN,Indonesia
131.625,-1.125,IDN,Indonesia
103.875,11.375,KHM,Cambodia
132.375,-0.875,IDN,Indonesia
106.375,9.625,VNM,Vietnam
96.875,25.125,MMR,Myanmar
114.375,-1.125,IDN,Indonesia
115.375,-3.125,IDN,Indonesia
101.125,-1.875,IDN,Indonesia
106.375,11.875,KHM,Cambodia
104.375,21.375,VNM,Vietnam
99.375,11.625,MMR,Myanmar
110.125,1.625,MYS,Malaysia
106.375,10.125,VNM,Vietnam
96.375,22.875,MMR,Myanmar
99.625,2.625,IDN,Indonesia
102.375,6.125,MYS,Malaysia
114.625,0.125,IDN,Indonesia
121.875,-1.375,IDN,Indonesia
106.625,12.875,KHM,Cambodia
117.625,0.875,IDN,Indonesia
139.375,-8.125,IDN,Indonesia
101.875,15.625,THA,Thailand
122.625,-8.625,IDN,Indonesia
126.125,9.125,PHL,Philippines
123.375,0.875,IDN,Indonesia
96.375,16.625,MMR,Myanmar
114.375,1.875,MYS,Malaysia
133.125,-3.875,IDN,Indonesia
136.875,-2.875,IDN,Indonesia
104.625,21.125,VNM,Vietnam
95.875,20.875,MMR,Myanmar
103.625,22.625,VNM,Vietnam
105.625,11.375,KHM,Cambodia
98.375,20.125,MMR,Myanmar
103.875,-2.125,IDN,Indonesia
105.375,14.125,LAO,Laos
108.375,12.875,VNM,Vietnam
104.125,17.625,THA,Thailand
100.625,18.875,THA,Thailand
123.125,-8.375,IDN,Indonesia
140.625,-8.375,IDN,Indonesia
100.375,21.375,MMR,Myanmar
99.125,14.125,THA,Thailand
106.625,21.125,VNM,Vietnam
137.375,-2.875,IDN,Indonesia
106.625,16.125,LAO,Laos
123.625,-8.375,IDN,Indonesia
136.125,-4.375,IDN,Indonesia
97.875,0.625,IDN,Indonesia
138.875,-6.875,IDN,Indonesia
111.625,1.125,MYS,Malaysia
102.375,13.625,THA,Thailand
98.375,22.625,MMR,Myanmar
115.875,1.875,IDN,Indonesia
95.875,17.125,MMR,Myanmar
105.125,22.125,VNM,Vietnam
123.125,10.875,PHL,Philippines
99.875,21.875,MMR,Myanmar
120.375,14.875,PHL,Philippines
111.625,-6.875,IDN,Indonesia
117.875,4.375,MYS,Malaysia
100.875,5.625,MYS,Malaysia
102.625,15.375,THA,Thailand
98.375,23.875,MMR,Myanmar
93.875,22.875,MMR,Myanmar
96.125,23.875,MMR,Myanmar
103.375,1.625,MYS,Malaysia
103.375,2.375,MYS,Malaysia
139.625,-6.125,IDN,Indonesia
115.875,0.875,IDN,Indonesia
107.375,16.625,VNM,Vietnam
101.875,16.625,THA,Thailand
122.875,0.625,IDN,Indonesia
116.375,5.375,MYS,Malaysia
117.375,-8.875,IDN,Indonesia
97.125,4.125,IDN,Indonesia
114.375,0.125,IDN,Indonesia
133.625,-2.875,IDN,Indonesia
106.125,21.125,VNM,Vietnam
94.625,19.125,MMR,Myanmar
97.125,22.125,MMR,Myanmar
112.125,2.125,MYS,Malaysia
103.125,-3.625,IDN,Indonesia
102.875,15.625,THA,Thailand
121.375,12.875,PHL,Philippines
114.375,-7.875,IDN,Indonesia
117.125,5.125,MYS,Malaysia
113.625,0.125,IDN,Indonesia
107.125,15.875,LAO,Laos
102.625,13.875,THA,Thailand
98.875,8.875,THA,Thailand
102.375,-3.625,IDN,Indonesia
111.625,-7.375,IDN,Indonesia
105.875,14.625,LAO,Laos
125.875,-2.125,IDN,Indonesia
108.125,-7.125,IDN,Indonesia
123.375,13.375,PHL,Philippines
102.625,13.375,KHM,Cambodia
116.375,-1.625,IDN,Indonesia
95.875,22.125,MMR,Myanmar
115.875,3.875,IDN,Indonesia
112.875,-1.375,IDN,Indonesia
116.625,6.625,MYS,Malaysia
103.375,3.125,MYS,Malaysia
127.875,0.375,IDN,Indonesia
140.625,-7.625,IDN,Indonesia
108.625,13.125,VNM,Vietnam
101.125,-0.625,IDN,Indonesia
103.125,18.125,THA,Thailand
95.875,22.875,MMR,Myanmar
104.375,16.625,THA,Thailand
104.875,-3.375,IDN,Indonesia
99.625,0.625,IDN,Indonesia
115.625,-1.375,IDN,Indonesia
107.875,12.875,VNM,Vietnam
117.375,6.375,MYS,Malaysia
99.125,3.375,IDN,Indonesia
107.625,13.875,VNM,Vietnam
124.875,8.875,PHL,Philippines
99.375,15.125,THA,Thailand
121.875,-5.375,IDN,Indonesia
107.125,-6.875,IDN,Indonesia
111.875,-2.375,IDN,Indonesia
120.625,-8.375,IDN,Indonesia
121.125,14.375,PHL,Philippines
111.875,0.875,IDN,Indonesia
115.125,0.625,IDN,Indonesia
106.875,21.625,VNM,Vietnam
98.875,10.125,THA,Thailand
101.875,20.125,LAO,Laos
133.125,-1.625,IDN,Indonesia
114.875,-2.375,IDN,Indonesia
96.125,24.375,MMR,Myanmar
93.375,20.625,MMR,Myanmar
100.875,20.375,LAO,Laos
120.125,-2.125,IDN,Indonesia
133.125,-1.875,IDN,Indonesia
105.625,-2.875,IDN,Indonesia
114.625,-2.125,IDN,Indonesia
104.125,16.625,THA,Thailand
113.125,-0.125,IDN,Indonesia
103.875,-1.875,IDN,Indonesia
104.625,12.125,KHM,Cambodia
102.375,16.125,THA,Thailand
95.875,25.875,MMR,Myanmar
100.125,7.125,THA,Thailand
108.625,15.125,VNM,Vietnam
134.875,-3.625,IDN,Indonesia
99.375,13.375,THA,Thailand
105.875,11.625,VNM,Vietnam
122.125,10.625,PHL,Philippines
94.125,21.125,MMR,Myanmar
102.875,3.625,MYS,Malaysia
137.375,-1.875,IDN,Indonesia
111.375,0.125,IDN,Indonesia
106.875,-6.625,IDN,Indonesia
105.625,-3.625,IDN,Indonesia
119.875,-1.625,IDN,Indonesia
116.875,1.875,IDN,Indonesia
113.875,-8.375,IDN,Indonesia
112.625,-2.125,IDN,Indonesia
107.875,15.875,VNM,Vietnam
101.875,0.375,IDN,Indonesia
102.625,-0.625,IDN,Indonesia
96.125,23.125,MMR,Myanmar
99.875,21.125,MMR,Myanmar
102.875,4.375,MYS,Malaysia
98.125,16.375,MMR,Myanmar
95.375,18.125,MMR,Myanmar
99.875,7.125,THA,Thailand
116.125,1.375,IDN,Indonesia
121.625,16.375,PHL,Philippines
97.875,19.125,THA,Thailand
98.375,16.625,MMR,Myanmar
116.125,5.375,MYS,Malaysia
96.375,23.125,MMR,Myanmar
95.125,24.875,MMR,Myanmar
99.125,17.875,THA,Thailand
117.125,-0.875,IDN,Indonesia
102.375,-1.625,IDN,Indonesia
98.125,21.625,MMR,Myanmar
112.375,-3.125,IDN,Indonesia
114.875,4.125,MYS,Malaysia
99.375,22.875,MMR,Myanmar
97.625,20.625,MMR,Myanmar
101.625,16.875,THA,Thailand
108.875,14.875,VNM,Vietnam
95.875,24.375,MMR,Myanmar
100.625,-0.375,IDN,Indonesia
102.375,21.875,LAO,Laos
121.875,18.125,PHL,Philippines
138.625,-2.875,IDN,Indonesia
97.375,24.375,MMR,Myanmar
108.625,12.875,VNM,Vietnam
95.375,24.375,MMR,Myanmar
105.125,15.375,THA,Thailand
97.875,15.625,MMR,Myanmar
99.125,21.125,MMR,Myanmar
107.375,12.125,VNM,Vietnam
100.625,-1.125,IDN,Indonesia
120.875,0.875,IDN,Indonesia
104.375,19.375,VNM,Vietnam
105.125,-2.625,IDN,Indonesia
97.375,3.625,IDN,Indonesia
99.125,8.875,THA,Thailand
106.375,15.875,LAO,Laos
121.625,-4.375,IDN,Indonesia
123.375,12.375,PHL,Philippines
127.625,0.375,IDN,Indonesia
104.875,12.875,KHM,Cambodia
119.875,-3.375,IDN,Indonesia
117.875,5.875,MYS,Malaysia
111.625,2.375,MYS,Malaysia
119.875,-9.625,IDN,Indonesia
97.875,4.125,IDN,Indonesia
100.125,21.375,MMR,Myanmar
105.875,18.125,VNM,Vietnam
104.875,10.125,VNM,Vietnam
129.875,-1.875,IDN,Indonesia
123.375,10.875,PHL,Philippines
138.625,-5.625,IDN,Indonesia
126.125,6.625,PHL,Philippines
103.875,17.875,THA,Thailand
97.125,24.625,MMR,Myanmar
120.375,15.625,PHL,Philippines
113.625,2.875,MYS,Malaysia
99.375,1.125,IDN,Indonesia
116.375,-3.625,IDN,Indonesia
96.125,19.375,MMR,Myanmar
109.625,-0.375,IDN,Indonesia
106.375,17.625,VNM,Vietnam
95.625,24.625,MMR,Myanmar
96.125,20.625,MMR,Myanmar
101.125,17.125,THA,Thailand
99.375,20.125,MMR,Myanmar
117.875,5.625,MYS,Malaysia
99.125,2.875,IDN,Indonesia
136.375,-3.125,IDN,Indonesia
95.625,19.875,MMR,Myanmar
101.875,13.625,THA,Thailand
93.625,23.375,MMR,Myanmar
99.875,14.125,THA,Thailand
98.625,14.875,THA,Thailand
138.625,-1.875,IDN,Indonesia
96.125,16.875,MMR,Myanmar
115.375,2.375,IDN,Indonesia
102.375,12.375,THA,Thailand
103.875,17.125,THA,Thailand
112.875,-1.625,IDN,Indonesia
124.625,1.375,IDN,Indonesia
101.375,3.875,MYS,Malaysia
106.625,-7.375,IDN,Indonesia
102.875,13.375,KHM,Cambodia
137.875,-2.875,IDN,Indonesia
114.375,1.125,IDN,Indonesia
99.625,16.375,THA,Thailand
124.875,-9.625,IDN,Indonesia
96.125,16.375,MMR,Myanmar
99.875,17.625,THA,Thailand
102.875,21.375,LAO,Laos
97.875,26.625,MMR,Myanmar
117.375,-0.125,IDN,Indonesia
103.375,20.875,VNM,Vietnam
100.125,15.625,THA,Thailand
112.875,0.875,IDN,Indonesia
93.625,22.625,MMR,Myanmar
97.375,3.875,IDN,Indonesia
121.625,16.875,PHL,Philippines
123.125,-4.125,IDN,Indonesia
101.875,17.875,THA,Thailand
98.375,8.625,THA,Thailand
98.625,9.375,THA,Thailand
103.625,-2.125,IDN,Indonesia
107.125,12.125,VNM,Vietnam
116.125,2.375,IDN,Indonesia
139.375,-2.875,IDN,Indonesia
94.625,23.125,MMR,Myanmar
98.875,18.125,THA,Thailand
105.375,19.375,VNM,Vietnam
105.375,10.875,VNM,Vietnam
107.875,11.875,VNM,Vietnam
105.375,11.125,KHM,Cambodia
113.625,-7.125,IDN,Indonesia
95.125,23.875,MMR,Myanmar
94.125,23.125,MMR,Myanmar
104.375,15.375,THA,Thailand
114.625,-0.375,IDN,Indonesia
133.875,-2.875,IDN,Indonesia
100.375,2.125,IDN,Indonesia
139.875,-4.125,IDN,Indonesia
95.875,19.875,MMR,Myanmar
102.125,15.125,THA,Thailand
122.375,-1.375,IDN,Indonesia
116.375,6.375,MYS,Malaysia
101.125,18.125,THA,Thailand
104.125,11.875,KHM,Cambodia
138.375,-2.875,IDN,Indonesia
104.125,-1.875,IDN,Indonesia
121.625,-1.875,IDN,Indonesia
103.375,19.875,LAO,Laos
138.875,-6.125,IDN,Indonesia
107.375,15.625,VNM,Vietnam
104.625,-4.875,IDN,Indonesia
115.875,2.375,IDN,Indonesia
109.375,-7.625,IDN,Indonesia
112.125,-7.375,IDN,Indonesia
94.875,22.375,MMR,Myanmar
100.375,17.625,THA,Thailand
123.125,9.125,PHL,Philippines
105.125,9.375,VNM,Vietnam
118.125,9.375,PHL,Philippines
138.125,-4.875,IDN,Indonesia
98.625,17.375,THA,Thailand
132.125,-0.875,IDN,Indonesia
103.875,-4.625,IDN,Indonesia
104.625,18.125,LAO,Laos
103.875,11.125,KHM,Cambodia
128.125,0.875,IDN,Indonesia
98.625,8.625,THA,Thailand
125.125,6.375,PHL,Philippines
101.625,-1.125,IDN,Indonesia
98.375,15.875,MMR,Myanmar
120.625,14.125,PHL,Philippines
102.875,22.125,VNM,Vietnam
133.375,-3.125,IDN,Indonesia
99.375,12.625,THA,Thailand
138.625,-4.625,IDN,Indonesia
139.875,-7.125,IDN,Indonesia
115.625,-2.625,IDN,Indonesia
114.625,-8.375,IDN,Indonesia
119.875,-9.375,IDN,Indonesia
140.125,-3.875,IDN,Indonesia
98.875,10.375,THA,Thailand
95.375,22.875,MMR,Myanmar
103.625,22.375,VNM,Vietnam
114.125,1.875,MYS,Malaysia
95.625,18.625,MMR,Myanmar
95.625,20.125,MMR,Myanmar
101.375,14.375,THA,Thailand
121.125,12.875,PHL,Philippines
136.875,-2.375,IDN,Indonesia
109.625,-1.125,IDN,Indonesia
103.125,-2.125,IDN,Indonesia
105.875,20.625,VNM,Vietnam
117.125,1.625,IDN,Indonesia
104.125,-2.375,IDN,Indonesia
123.875,9.875,PHL,Philippines
120.125,-3.375,IDN,Indonesia
