,date,country,driving,walking
611,2021/11/2,Cambodia,53.75,75.73
612,2021/11/3,Cambodia,51.12,76.5
613,2021/11/4,Cambodia,49.81,74.87
614,2021/11/5,Cambodia,51.99,78.47
615,2021/11/6,Cambodia,52.34,81.94
616,2021/11/7,Cambodia,49.97,84.95
617,2021/11/8,Cambodia,49.53,77.24
618,2021/11/9,Cambodia,47.38,75.7
619,2021/11/10,Cambodia,48.61,71.93
620,2021/11/11,Cambodia,47.27,70.43
621,2021/11/12,Cambodia,51.04,83.78
622,2021/11/13,Cambodia,54.82,79.81
623,2021/11/14,Cambodia,49.13,73.2
624,2021/11/15,Cambodia,50.92,79.81
625,2021/11/16,Cambodia,50.33,82.04
626,2021/11/17,Cambodia,56.35,92.86
627,2021/11/18,Cambodia,58.9,94.33
628,2021/11/19,Cambodia,56.25,88.18
629,2021/11/20,Cambodia,55.48,86.88
630,2021/11/21,Cambodia,50.11,83.11
631,2021/11/22,Cambodia,47.72,78.7
632,2021/11/23,Cambodia,47.83,83.04
633,2021/11/24,Cambodia,47.96,80.11
634,2021/11/25,Cambodia,44.94,70.26
635,2021/11/26,Cambodia,50.0,78.97
636,2021/11/27,Cambodia,52.01,83.38
637,2021/11/28,Cambodia,47.34,77.27
638,2021/11/29,Cambodia,43.4,72.66
639,2021/11/30,Cambodia,43.6,72.36
640,2021/12/1,Cambodia,45.51,72.9
641,2021/12/2,Cambodia,45.83,78.0
642,2021/12/3,Cambodia,48.22,75.97
643,2021/12/4,Cambodia,45.66,80.54
644,2021/12/5,Cambodia,43.06,75.33
645,2021/12/6,Cambodia,42.31,77.97
646,2021/12/7,Cambodia,43.92,76.7
647,2021/12/8,Cambodia,47.12,71.5
648,2021/12/9,Cambodia,52.73,77.37
649,2021/12/10,Cambodia,57.44,81.21
650,2021/12/11,Cambodia,56.38,86.75
651,2021/12/12,Cambodia,54.29,81.64
652,2021/12/13,Cambodia,52.35,78.7
653,2021/12/14,Cambodia,54.38,80.27
654,2021/12/15,Cambodia,55.35,82.68
655,2021/12/16,Cambodia,56.47,79.64
656,2021/12/17,Cambodia,61.4,86.68
657,2021/12/18,Cambodia,60.98,83.85
658,2021/12/19,Cambodia,55.39,83.51
659,2021/12/20,Cambodia,53.53,79.37
660,2021/12/21,Cambodia,56.24,85.05
661,2021/12/22,Cambodia,55.99,82.74
662,2021/12/23,Cambodia,61.3,85.88
663,2021/12/24,Cambodia,66.52,93.76
664,2021/12/25,Cambodia,66.61,94.26
665,2021/12/26,Cambodia,58.8,83.88
666,2021/12/27,Cambodia,55.59,80.14
667,2021/12/28,Cambodia,58.98,84.28
668,2021/12/29,Cambodia,63.63,84.65
669,2021/12/30,Cambodia,70.94,104.21
670,2021/12/31,Cambodia,77.25,115.62
671,2020/3/1,Indonesia,110.82,97.89
672,2020/3/2,Indonesia,97.69,94.71
673,2020/3/3,Indonesia,95.87,95.13
674,2020/3/4,Indonesia,97.14,90.37
675,2020/3/5,Indonesia,102.06,95.05
676,2020/3/6,Indonesia,130.82,110.2
677,2020/3/7,Indonesia,139.89,117.99
678,2020/3/8,Indonesia,106.16,96.21
679,2020/3/9,Indonesia,96.88,89.48
680,2020/3/10,Indonesia,96.96,91.21
681,2020/3/11,Indonesia,96.2,88.5
682,2020/3/12,Indonesia,93.03,86.82
683,2020/3/13,Indonesia,114.99,98.41
684,2020/3/14,Indonesia,116.88,98.25
685,2020/3/15,Indonesia,87.76,75.32
686,2020/3/16,Indonesia,77.54,66.82
687,2020/3/17,Indonesia,72.22,62.19
688,2020/3/18,Indonesia,67.97,59.46
689,2020/3/19,Indonesia,62.5,50.97
690,2020/3/20,Indonesia,66.39,51.77
691,2020/3/21,Indonesia,64.0,48.79
692,2020/3/22,Indonesia,51.47,39.75
693,2020/3/23,Indonesia,46.59,36.13
694,2020/3/24,Indonesia,40.72,30.27
695,2020/3/25,Indonesia,39.29,29.63
696,2020/3/26,Indonesia,39.48,31.52
697,2020/3/27,Indonesia,43.74,33.03
698,2020/3/28,Indonesia,42.48,31.91
699,2020/3/29,Indonesia,40.44,31.08
700,2020/3/30,Indonesia,39.72,30.86
701,2020/3/31,Indonesia,40.62,32.03
702,2020/4/1,Indonesia,42.03,31.54
703,2020/4/2,Indonesia,41.87,32.61
704,2020/4/3,Indonesia,43.66,33.73
705,2020/4/4,Indonesia,45.19,33.81
706,2020/4/5,Indonesia,42.23,32.51
707,2020/4/6,Indonesia,41.82,32.38
708,2020/4/7,Indonesia,41.97,31.5
709,2020/4/8,Indonesia,41.76,32.0
710,2020/4/9,Indonesia,41.47,30.48
711,2020/4/10,Indonesia,42.66,32.73
712,2020/4/11,Indonesia,42.26,33.32
713,2020/4/12,Indonesia,41.82,31.55
714,2020/4/13,Indonesia,42.14,33.06
715,2020/4/14,Indonesia,42.52,33.3
716,2020/4/15,Indonesia,42.33,33.34
717,2020/4/16,Indonesia,41.52,33.65
718,2020/4/17,Indonesia,42.84,32.29
719,2020/4/18,Indonesia,45.05,34.45
720,2020/4/19,Indonesia,42.91,32.54
721,2020/4/20,Indonesia,43.57,32.83
722,2020/4/21,Indonesia,43.07,32.51
723,2020/4/22,Indonesia,43.8,33.64
724,2020/4/23,Indonesia,38.26,28.66
725,2020/4/24,Indonesia,36.46,29.41
726,2020/4/25,Indonesia,37.51,29.9
727,2020/4/26,Indonesia,39.16,30.85
728,2020/4/27,Indonesia,37.98,28.65
729,2020/4/28,Indonesia,37.93,29.38
730,2020/4/29,Indonesia,39.8,32.21
731,2020/4/30,Indonesia,40.88,31.92
732,2020/5/1,Indonesia,42.83,33.96
733,2020/5/2,Indonesia,42.85,34.21
734,2020/5/3,Indonesia,43.29,34.31
735,2020/5/4,Indonesia,41.79,34.87
736,2020/5/5,Indonesia,42.63,33.61
737,2020/5/6,Indonesia,42.8,34.39
738,2020/5/7,Indonesia,42.04,35.5
739,2020/5/8,Indonesia,43.68,33.86
740,2020/5/9,Indonesia,45.72,34.98
741,2020/5/10,Indonesia,45.63,35.03
744,2020/5/13,Indonesia,47.63,37.15
745,2020/5/14,Indonesia,47.25,36.89
746,2020/5/15,Indonesia,51.67,40.97
747,2020/5/16,Indonesia,54.36,42.95
748,2020/5/17,Indonesia,52.5,41.32
749,2020/5/18,Indonesia,50.21,40.52
750,2020/5/19,Indonesia,55.13,45.1
751,2020/5/20,Indonesia,57.76,45.22
752,2020/5/21,Indonesia,61.52,48.66
753,2020/5/22,Indonesia,60.01,50.35
754,2020/5/23,Indonesia,57.34,43.87
755,2020/5/24,Indonesia,53.29,37.43
756,2020/5/25,Indonesia,61.21,44.98
757,2020/5/26,Indonesia,60.7,43.3
758,2020/5/27,Indonesia,58.91,44.39
759,2020/5/28,Indonesia,57.42,43.77
760,2020/5/29,Indonesia,66.81,50.52
761,2020/5/30,Indonesia,70.7,52.62
762,2020/5/31,Indonesia,69.73,51.03
763,2020/6/1,Indonesia,65.21,49.71
764,2020/6/2,Indonesia,63.88,48.64
765,2020/6/3,Indonesia,63.82,50.29
766,2020/6/4,Indonesia,62.89,47.76
767,2020/6/5,Indonesia,72.65,53.87
768,2020/6/6,Indonesia,81.37,58.58
769,2020/6/7,Indonesia,70.03,53.13
770,2020/6/8,Indonesia,67.79,49.83
771,2020/6/9,Indonesia,68.17,50.32
772,2020/6/10,Indonesia,69.58,51.48
773,2020/6/11,Indonesia,69.72,52.83
774,2020/6/12,Indonesia,81.18,58.7
775,2020/6/13,Indonesia,94.47,67.03
776,2020/6/14,Indonesia,79.67,57.72
777,2020/6/15,Indonesia,75.32,54.43
778,2020/6/16,Indonesia,73.82,54.85
779,2020/6/17,Indonesia,76.35,56.69
780,2020/6/18,Indonesia,74.92,56.76
781,2020/6/19,Indonesia,89.59,64.96
782,2020/6/20,Indonesia,99.49,69.4
783,2020/6/21,Indonesia,81.73,60.21
784,2020/6/22,Indonesia,77.99,59.36
785,2020/6/23,Indonesia,79.42,60.74
786,2020/6/24,Indonesia,81.15,60.88
787,2020/6/25,Indonesia,79.91,59.31
788,2020/6/26,Indonesia,95.96,67.26
789,2020/6/27,Indonesia,109.24,76.49
790,2020/6/28,Indonesia,90.2,64.97
791,2020/6/29,Indonesia,83.7,60.64
792,2020/6/30,Indonesia,83.89,59.78
793,2020/7/1,Indonesia,85.88,62.75
794,2020/7/2,Indonesia,84.23,61.03
795,2020/7/3,Indonesia,107.08,74.13
796,2020/7/4,Indonesia,122.48,83.52
797,2020/7/5,Indonesia,100.24,69.88
798,2020/7/6,Indonesia,91.52,66.04
799,2020/7/7,Indonesia,91.22,64.73
800,2020/7/8,Indonesia,91.66,65.06
801,2020/7/9,Indonesia,90.96,65.51
802,2020/7/10,Indonesia,114.76,78.08
803,2020/7/11,Indonesia,121.91,84.25
804,2020/7/12,Indonesia,95.01,65.83
805,2020/7/13,Indonesia,86.62,62.13
806,2020/7/14,Indonesia,88.29,63.25
807,2020/7/15,Indonesia,88.6,63.01
808,2020/7/16,Indonesia,85.19,61.07
809,2020/7/17,Indonesia,107.8,73.93
810,2020/7/18,Indonesia,127.17,85.98
811,2020/7/19,Indonesia,97.13,67.83
812,2020/7/20,Indonesia,87.86,64.03
813,2020/7/21,Indonesia,86.14,62.64
814,2020/7/22,Indonesia,86.81,59.93
815,2020/7/23,Indonesia,86.18,63.53
816,2020/7/24,Indonesia,107.33,70.94
817,2020/7/25,Indonesia,117.71,80.95
818,2020/7/26,Indonesia,93.5,64.99
819,2020/7/27,Indonesia,86.35,60.19
820,2020/7/28,Indonesia,88.31,60.94
821,2020/7/29,Indonesia,88.44,61.32
822,2020/7/30,Indonesia,99.62,63.5
823,2020/7/31,Indonesia,104.82,66.31
824,2020/8/1,Indonesia,127.29,80.21
825,2020/8/2,Indonesia,108.23,68.4
826,2020/8/3,Indonesia,93.44,65.2
827,2020/8/4,Indonesia,93.0,64.56
828,2020/8/5,Indonesia,95.09,67.4
829,2020/8/6,Indonesia,94.81,64.77
830,2020/8/7,Indonesia,120.02,78.49
831,2020/8/8,Indonesia,132.71,87.13
832,2020/8/9,Indonesia,101.11,68.27
833,2020/8/10,Indonesia,92.9,63.41
834,2020/8/11,Indonesia,86.91,60.94
835,2020/8/12,Indonesia,90.39,63.38
836,2020/8/13,Indonesia,91.1,61.37
837,2020/8/14,Indonesia,119.9,77.78
838,2020/8/15,Indonesia,141.39,89.16
839,2020/8/16,Indonesia,117.96,75.47
840,2020/8/17,Indonesia,100.08,64.94
841,2020/8/18,Indonesia,91.41,64.2
842,2020/8/19,Indonesia,110.03,70.41
843,2020/8/20,Indonesia,107.43,68.26
844,2020/8/21,Indonesia,114.79,74.25
845,2020/8/22,Indonesia,121.98,78.48
846,2020/8/23,Indonesia,94.65,64.71
847,2020/8/24,Indonesia,86.3,59.6
848,2020/8/25,Indonesia,87.65,61.62
849,2020/8/26,Indonesia,88.29,59.16
850,2020/8/27,Indonesia,87.78,62.5
851,2020/8/28,Indonesia,111.67,74.54
852,2020/8/29,Indonesia,128.15,86.07
853,2020/8/30,Indonesia,98.58,66.17
854,2020/8/31,Indonesia,87.53,63.85
855,2020/9/1,Indonesia,87.6,62.88
856,2020/9/2,Indonesia,87.84,62.38
857,2020/9/3,Indonesia,89.11,63.38
858,2020/9/4,Indonesia,112.85,75.21
859,2020/9/5,Indonesia,130.29,87.76
860,2020/9/6,Indonesia,100.32,67.22
861,2020/9/7,Indonesia,89.25,63.15
862,2020/9/8,Indonesia,87.25,62.06
863,2020/9/9,Indonesia,84.5,60.29
864,2020/9/10,Indonesia,83.53,58.13
865,2020/9/11,Indonesia,106.6,71.22
866,2020/9/12,Indonesia,120.0,82.38
867,2020/9/13,Indonesia,88.25,60.76
868,2020/9/14,Indonesia,77.19,55.12
869,2020/9/15,Indonesia,76.1,53.82
870,2020/9/16,Indonesia,84.49,61.7
871,2020/9/17,Indonesia,94.51,73.99
872,2020/9/18,Indonesia,104.23,75.75
873,2020/9/19,Indonesia,112.88,82.45
874,2020/9/20,Indonesia,90.58,66.13
875,2020/9/21,Indonesia,79.04,60.41
876,2020/9/22,Indonesia,78.84,60.43
877,2020/9/23,Indonesia,79.86,60.63
878,2020/9/24,Indonesia,78.82,59.03
879,2020/9/25,Indonesia,95.71,67.72
880,2020/9/26,Indonesia,112.25,76.72
881,2020/9/27,Indonesia,86.97,63.16
882,2020/9/28,Indonesia,78.72,59.82
883,2020/9/29,Indonesia,78.62,59.15
884,2020/9/30,Indonesia,79.67,58.64
885,2020/10/1,Indonesia,81.79,59.15
886,2020/10/2,Indonesia,102.02,71.71
887,2020/10/3,Indonesia,118.06,83.04
888,2020/10/4,Indonesia,89.8,63.8
889,2020/10/5,Indonesia,80.2,61.54
890,2020/10/6,Indonesia,79.31,58.96
891,2020/10/7,Indonesia,85.27,62.09
892,2020/10/8,Indonesia,83.64,62.09
893,2020/10/9,Indonesia,100.89,69.95
894,2020/10/10,Indonesia,114.75,78.66
895,2020/10/11,Indonesia,90.13,63.57
896,2020/10/12,Indonesia,80.75,59.76
897,2020/10/13,Indonesia,79.7,58.1
898,2020/10/14,Indonesia,80.75,59.78
899,2020/10/15,Indonesia,82.66,60.83
900,2020/10/16,Indonesia,101.86,69.65
901,2020/10/17,Indonesia,121.32,82.62
902,2020/10/18,Indonesia,89.61,62.59
903,2020/10/19,Indonesia,79.4,56.5
904,2020/10/20,Indonesia,80.11,58.36
905,2020/10/21,Indonesia,79.96,55.37
906,2020/10/22,Indonesia,84.48,60.73
907,2020/10/23,Indonesia,104.8,73.35
908,2020/10/24,Indonesia,119.26,81.56
909,2020/10/25,Indonesia,90.45,61.84
910,2020/10/26,Indonesia,83.9,58.66
911,2020/10/27,Indonesia,101.39,66.1
912,2020/10/28,Indonesia,125.47,79.33
913,2020/10/29,Indonesia,117.39,79.24
914,2020/10/30,Indonesia,123.41,80.37
915,2020/10/31,Indonesia,128.29,82.45
916,2020/11/1,Indonesia,97.55,69.61
917,2020/11/2,Indonesia,85.11,62.82
918,2020/11/3,Indonesia,86.83,64.11
919,2020/11/4,Indonesia,87.19,62.76
920,2020/11/5,Indonesia,88.64,64.5
921,2020/11/6,Indonesia,110.08,76.42
922,2020/11/7,Indonesia,127.01,88.18
923,2020/11/8,Indonesia,95.42,64.52
924,2020/11/9,Indonesia,85.7,64.58
925,2020/11/10,Indonesia,85.01,60.24
926,2020/11/11,Indonesia,84.16,63.21
927,2020/11/12,Indonesia,85.83,63.49
928,2020/11/13,Indonesia,110.22,75.05
929,2020/11/14,Indonesia,125.66,85.58
930,2020/11/15,Indonesia,92.98,65.32
931,2020/11/16,Indonesia,84.48,62.31
932,2020/11/17,Indonesia,85.72,61.07
933,2020/11/18,Indonesia,86.59,63.43
934,2020/11/19,Indonesia,85.96,61.86
935,2020/11/20,Indonesia,108.35,75.22
936,2020/11/21,Indonesia,121.25,83.15
937,2020/11/22,Indonesia,90.74,62.15
938,2020/11/23,Indonesia,82.08,60.12
939,2020/11/24,Indonesia,81.59,58.26
940,2020/11/25,Indonesia,86.42,61.96
941,2020/11/26,Indonesia,88.06,63.41
942,2020/11/27,Indonesia,109.23,75.75
943,2020/11/28,Indonesia,123.6,84.58
944,2020/11/29,Indonesia,90.08,64.94
945,2020/11/30,Indonesia,81.38,59.02
946,2020/12/1,Indonesia,84.23,64.82
947,2020/12/2,Indonesia,84.94,63.06
948,2020/12/3,Indonesia,85.35,63.85
949,2020/12/4,Indonesia,107.3,74.53
950,2020/12/5,Indonesia,118.56,84.78
951,2020/12/6,Indonesia,89.9,65.7
952,2020/12/7,Indonesia,82.01,60.72
953,2020/12/8,Indonesia,87.22,65.95
954,2020/12/9,Indonesia,84.72,61.44
955,2020/12/10,Indonesia,86.03,61.62
956,2020/12/11,Indonesia,105.55,73.62
957,2020/12/12,Indonesia,118.99,83.11
958,2020/12/13,Indonesia,92.25,65.63
959,2020/12/14,Indonesia,93.05,69.1
960,2020/12/15,Indonesia,86.38,63.84
961,2020/12/16,Indonesia,88.58,62.43
962,2020/12/17,Indonesia,88.91,63.9
963,2020/12/18,Indonesia,110.96,76.79
964,2020/12/19,Indonesia,126.81,89.15
965,2020/12/20,Indonesia,100.23,71.99
966,2020/12/21,Indonesia,93.44,66.14
967,2020/12/22,Indonesia,97.2,69.04
968,2020/12/23,Indonesia,113.99,77.63
969,2020/12/24,Indonesia,114.53,77.36
970,2020/12/25,Indonesia,123.59,82.64
971,2020/12/26,Indonesia,131.95,89.83
972,2020/12/27,Indonesia,109.7,74.46
973,2020/12/28,Indonesia,101.92,73.01
974,2020/12/29,Indonesia,103.87,70.41
975,2020/12/30,Indonesia,114.05,79.35
976,2020/12/31,Indonesia,124.46,80.54
977,2021/1/1,Indonesia,116.57,76.18
978,2021/1/2,Indonesia,123.84,84.6
979,2021/1/3,Indonesia,98.59,69.81
980,2021/1/4,Indonesia,88.34,64.46
981,2021/1/5,Indonesia,88.1,64.43
982,2021/1/6,Indonesia,84.72,60.93
983,2021/1/7,Indonesia,84.86,61.78
984,2021/1/8,Indonesia,102.44,72.53
985,2021/1/9,Indonesia,114.66,79.2
986,2021/1/10,Indonesia,89.76,67.72
987,2021/1/11,Indonesia,77.84,60.35
988,2021/1/12,Indonesia,77.12,60.37
989,2021/1/13,Indonesia,78.92,61.19
990,2021/1/14,Indonesia,77.57,60.64
991,2021/1/15,Indonesia,90.46,67.97
992,2021/1/16,Indonesia,105.84,77.36
993,2021/1/17,Indonesia,84.01,62.77
994,2021/1/18,Indonesia,76.15,58.36
995,2021/1/19,Indonesia,91.24,64.38
996,2021/1/20,Indonesia,85.82,61.65
997,2021/1/21,Indonesia,75.61,57.46
998,2021/1/22,Indonesia,89.93,66.0
999,2021/1/23,Indonesia,102.77,74.45
1000,2021/1/24,Indonesia,80.9,59.82
1001,2021/1/25,Indonesia,75.28,58.09
1002,2021/1/26,Indonesia,76.55,59.43
1003,2021/1/27,Indonesia,78.44,59.87
1004,2021/1/28,Indonesia,78.52,60.6
1005,2021/1/29,Indonesia,92.56,67.21
1006,2021/1/30,Indonesia,106.42,79.58
1007,2021/1/31,Indonesia,86.97,65.68
1008,2021/2/1,Indonesia,79.21,61.74
1009,2021/2/2,Indonesia,79.84,60.5
1010,2021/2/3,Indonesia,80.01,58.79
1011,2021/2/4,Indonesia,80.3,58.47
1012,2021/2/5,Indonesia,99.17,75.88
1013,2021/2/6,Indonesia,112.28,83.22
1014,2021/2/7,Indonesia,88.29,66.01
1015,2021/2/8,Indonesia,81.31,61.84
1016,2021/2/9,Indonesia,83.45,65.52
1017,2021/2/10,Indonesia,88.9,67.98
1018,2021/2/11,Indonesia,101.25,72.17
1019,2021/2/12,Indonesia,110.67,80.81
1020,2021/2/13,Indonesia,120.67,84.71
1021,2021/2/14,Indonesia,95.88,69.37
1022,2021/2/15,Indonesia,85.28,63.68
1023,2021/2/16,Indonesia,84.85,65.08
1024,2021/2/17,Indonesia,83.79,62.26
1025,2021/2/18,Indonesia,81.9,59.63
1026,2021/2/19,Indonesia,101.9,72.85
1027,2021/2/20,Indonesia,114.36,80.97
1028,2021/2/21,Indonesia,90.87,70.19
1029,2021/2/22,Indonesia,81.07,61.0
1030,2021/2/23,Indonesia,81.83,61.88
1031,2021/2/24,Indonesia,82.41,60.94
1032,2021/2/25,Indonesia,85.55,63.52
1033,2021/2/26,Indonesia,107.17,76.25
1034,2021/2/27,Indonesia,124.96,90.29
1035,2021/2/28,Indonesia,95.47,70.87
1036,2021/3/1,Indonesia,86.82,65.16
1037,2021/3/2,Indonesia,86.56,66.09
1038,2021/3/3,Indonesia,87.35,69.85
1039,2021/3/4,Indonesia,88.65,66.46
1040,2021/3/5,Indonesia,113.09,80.87
1041,2021/3/6,Indonesia,130.81,93.1
1042,2021/3/7,Indonesia,96.37,70.65
1043,2021/3/8,Indonesia,87.2,67.73
1044,2021/3/9,Indonesia,88.74,66.14
1045,2021/3/10,Indonesia,109.61,79.3
1046,2021/3/11,Indonesia,102.11,78.16
1048,2021/3/13,Indonesia,125.09,91.78
1049,2021/3/14,Indonesia,96.16,73.82
1050,2021/3/15,Indonesia,87.6,68.09
1051,2021/3/16,Indonesia,87.9,70.16
1052,2021/3/17,Indonesia,88.14,67.0
1053,2021/3/18,Indonesia,87.46,63.38
1054,2021/3/19,Indonesia,112.31,82.01
1055,2021/3/20,Indonesia,130.07,91.05
1056,2021/3/21,Indonesia,98.48,71.97
1057,2021/3/22,Indonesia,86.13,65.46
1058,2021/3/23,Indonesia,87.1,66.61
1059,2021/3/24,Indonesia,88.72,66.29
1060,2021/3/25,Indonesia,94.41,71.07
1061,2021/3/26,Indonesia,120.0,86.97
1062,2021/3/27,Indonesia,134.75,96.51
1063,2021/3/28,Indonesia,101.14,74.15
1064,2021/3/29,Indonesia,90.48,69.39
1065,2021/3/30,Indonesia,92.56,69.12
1066,2021/3/31,Indonesia,96.54,70.17
1067,2021/4/1,Indonesia,124.31,87.03
1068,2021/4/2,Indonesia,140.02,97.68
1069,2021/4/3,Indonesia,148.42,105.97
1070,2021/4/4,Indonesia,112.32,79.26
1071,2021/4/5,Indonesia,97.16,73.41
1072,2021/4/6,Indonesia,98.93,73.16
1073,2021/4/7,Indonesia,101.53,73.79
1074,2021/4/8,Indonesia,106.35,77.38
1075,2021/4/9,Indonesia,133.33,93.45
1076,2021/4/10,Indonesia,150.59,106.47
1077,2021/4/11,Indonesia,116.75,81.56
1078,2021/4/12,Indonesia,84.53,61.31
1079,2021/4/13,Indonesia,73.32,57.26
1080,2021/4/14,Indonesia,79.38,60.48
1081,2021/4/15,Indonesia,83.05,64.34
1082,2021/4/16,Indonesia,93.13,67.94
1083,2021/4/17,Indonesia,101.02,76.26
1084,2021/4/18,Indonesia,91.13,68.45
1085,2021/4/19,Indonesia,82.93,64.02
1086,2021/4/20,Indonesia,82.47,62.34
1087,2021/4/21,Indonesia,82.71,64.23
1088,2021/4/22,Indonesia,83.35,63.45
1089,2021/4/23,Indonesia,93.19,71.7
1090,2021/4/24,Indonesia,110.85,83.44
1091,2021/4/25,Indonesia,95.31,71.82
1092,2021/4/26,Indonesia,86.33,64.33
1093,2021/4/27,Indonesia,86.61,67.91
1094,2021/4/28,Indonesia,88.35,67.05
1095,2021/4/29,Indonesia,91.88,71.6
1096,2021/4/30,Indonesia,114.27,84.79
1097,2021/5/1,Indonesia,127.0,96.44
1098,2021/5/2,Indonesia,106.45,79.62
1099,2021/5/3,Indonesia,96.79,76.12
1100,2021/5/4,Indonesia,98.18,75.29
1101,2021/5/5,Indonesia,90.69,70.48
1102,2021/5/6,Indonesia,85.58,73.15
1103,2021/5/7,Indonesia,98.7,81.09
1104,2021/5/8,Indonesia,106.34,86.6
1105,2021/5/9,Indonesia,97.51,82.81
1106,2021/5/10,Indonesia,92.99,78.41
1107,2021/5/11,Indonesia,97.41,80.61
1108,2021/5/12,Indonesia,98.21,78.5
1109,2021/5/13,Indonesia,97.4,67.78
1110,2021/5/14,Indonesia,136.13,96.01
1111,2021/5/15,Indonesia,144.35,99.74
1112,2021/5/16,Indonesia,118.9,88.78
1113,2021/5/17,Indonesia,110.77,80.92
1114,2021/5/18,Indonesia,111.97,79.64
1115,2021/5/19,Indonesia,112.97,80.97
1116,2021/5/20,Indonesia,109.78,80.53
1117,2021/5/21,Indonesia,130.58,90.54
1118,2021/5/22,Indonesia,150.68,105.58
1119,2021/5/23,Indonesia,118.87,86.67
1120,2021/5/24,Indonesia,106.33,78.2
1121,2021/5/25,Indonesia,127.39,91.67
1122,2021/5/26,Indonesia,117.66,86.63
1123,2021/5/27,Indonesia,107.15,78.48
1124,2021/5/28,Indonesia,134.88,95.8
1125,2021/5/29,Indonesia,153.31,104.31
1126,2021/5/30,Indonesia,124.62,91.36
1127,2021/5/31,Indonesia,126.12,92.08
1128,2021/6/1,Indonesia,117.23,86.35
1129,2021/6/2,Indonesia,109.2,81.08
1130,2021/6/3,Indonesia,109.1,80.09
1131,2021/6/4,Indonesia,135.25,95.54
1132,2021/6/5,Indonesia,161.01,116.4
1133,2021/6/6,Indonesia,119.77,87.9
1134,2021/6/7,Indonesia,103.97,78.34
1135,2021/6/8,Indonesia,106.01,81.14
1136,2021/6/9,Indonesia,107.25,81.52
1137,2021/6/10,Indonesia,106.7,80.11
1138,2021/6/11,Indonesia,132.52,97.45
1139,2021/6/12,Indonesia,153.36,113.21
1140,2021/6/13,Indonesia,119.36,89.25
1141,2021/6/14,Indonesia,105.51,80.76
1142,2021/6/15,Indonesia,105.21,77.79
1143,2021/6/16,Indonesia,102.06,78.36
1144,2021/6/17,Indonesia,101.17,80.04
1145,2021/6/18,Indonesia,116.04,83.53
1146,2021/6/19,Indonesia,128.27,95.88
1147,2021/6/20,Indonesia,104.56,79.45
1148,2021/6/21,Indonesia,94.49,75.28
1149,2021/6/22,Indonesia,94.3,74.03
1150,2021/6/23,Indonesia,92.61,73.19
1151,2021/6/24,Indonesia,89.6,69.47
1152,2021/6/25,Indonesia,107.08,79.66
1153,2021/6/26,Indonesia,121.05,87.32
1154,2021/6/27,Indonesia,100.66,77.27
1155,2021/6/28,Indonesia,91.9,71.55
1156,2021/6/29,Indonesia,91.52,74.16
1157,2021/6/30,Indonesia,92.24,73.32
1158,2021/7/1,Indonesia,88.85,69.18
1159,2021/7/2,Indonesia,101.06,76.59
1160,2021/7/3,Indonesia,104.57,80.08
1161,2021/7/4,Indonesia,90.6,71.7
1162,2021/7/5,Indonesia,84.45,69.35
1163,2021/7/6,Indonesia,81.5,65.8
1164,2021/7/7,Indonesia,77.99,63.58
1165,2021/7/8,Indonesia,76.22,60.76
1166,2021/7/9,Indonesia,81.42,64.48
1167,2021/7/10,Indonesia,88.96,69.63
1168,2021/7/11,Indonesia,77.45,61.08
1169,2021/7/12,Indonesia,72.08,57.97
1170,2021/7/13,Indonesia,73.68,59.7
1171,2021/7/14,Indonesia,73.13,59.92
1172,2021/7/15,Indonesia,72.54,57.62
1173,2021/7/16,Indonesia,80.01,60.88
1174,2021/7/17,Indonesia,84.29,65.13
1175,2021/7/18,Indonesia,75.41,59.6
1176,2021/7/19,Indonesia,71.29,59.36
1177,2021/7/20,Indonesia,73.69,56.19
1178,2021/7/21,Indonesia,77.35,60.01
1179,2021/7/22,Indonesia,76.65,61.66
1180,2021/7/23,Indonesia,85.72,66.09
1181,2021/7/24,Indonesia,95.89,71.43
1182,2021/7/25,Indonesia,83.72,65.89
1183,2021/7/26,Indonesia,79.27,62.33
1184,2021/7/27,Indonesia,78.73,64.13
1185,2021/7/28,Indonesia,81.08,64.8
1186,2021/7/29,Indonesia,78.24,64.8
1187,2021/7/30,Indonesia,90.85,70.99
1188,2021/7/31,Indonesia,103.61,78.32
1189,2021/8/1,Indonesia,88.81,69.25
1190,2021/8/2,Indonesia,82.14,68.99
1191,2021/8/3,Indonesia,86.15,70.35
1192,2021/8/4,Indonesia,88.15,69.53
1193,2021/8/5,Indonesia,85.02,68.26
1194,2021/8/6,Indonesia,104.43,78.54
1195,2021/8/7,Indonesia,119.95,88.62
1196,2021/8/8,Indonesia,97.08,77.93
1197,2021/8/9,Indonesia,88.41,69.8
1198,2021/8/10,Indonesia,96.03,75.31
1199,2021/8/11,Indonesia,95.0,75.49
1200,2021/8/12,Indonesia,86.86,66.89
1201,2021/8/13,Indonesia,102.76,77.65
1202,2021/8/14,Indonesia,119.3,89.28
1203,2021/8/15,Indonesia,99.25,78.35
1204,2021/8/16,Indonesia,99.75,77.92
1205,2021/8/17,Indonesia,94.27,75.98
1206,2021/8/18,Indonesia,86.9,71.4
1207,2021/8/19,Indonesia,87.68,68.68
1208,2021/8/20,Indonesia,106.15,79.66
1209,2021/8/21,Indonesia,118.27,91.7
1210,2021/8/22,Indonesia,99.71,76.76
1211,2021/8/23,Indonesia,91.03,72.29
1212,2021/8/24,Indonesia,90.17,70.73
